      Time   Sample #  Type  Sub Chan  Num	Aux
   12:27.789    95717     N    0    0    0
   12:28.750    95840     N    0    0    0
   12:29.750    95968     N    0    0    0
   12:30.727    96093     N    0    0    0
   12:31.766    96226     N    0    0    0
   12:32.836    96363     N    0    0    0
   12:33.898    96499     N    0    0    0
   12:34.922    96630     N    0    0    0
   12:35.922    96758     N    0    0    0
   12:36.953    96890     N    0    0    0
   12:37.938    97016     N    0    0    0
   12:38.945    97145     N    0    0    0
   12:39.914    97269     N    0    0    0
   12:40.859    97390     N    0    0    0
   12:41.813    97512     N    0    0    0
   12:42.836    97643     N    0    0    0
   12:43.836    97771     N    0    0    0
   12:44.820    97897     N    0    0    0
   12:45.820    98025     N    0    0    0
   12:46.844    98156     N    0    0    0
   12:47.875    98288     N    0    0    0
   12:48.867    98415     N    0    0    0
   12:49.844    98540     N    0    0    0
   12:50.820    98665     N    0    0    0
   12:51.773    98787     N    0    0    0
   12:52.781    98916     N    0    0    0
   12:53.836    99051     N    0    0    0
   12:54.875    99184     N    0    0    0
   12:55.906    99316     N    0    0    0
   12:56.883    99441     N    0    0    0
   12:57.891    99570     N    0    0    0
   12:58.859    99694     N    0    0    0
   12:59.789    99813     N    0    0    0
   13:00.766    99938     N    0    0    0
   13:01.781   100068     N    0    0    0
   13:02.859   100206     N    0    0    0
   13:03.969   100348     N    0    0    0
   13:05.078   100490     N    0    0    0
   13:06.219   100636     N    0    0    0
   13:07.359   100782     N    0    0    0
   13:08.453   100922     N    0    0    0
   13:09.555   101063     N    0    0    0
   13:10.688   101208     N    0    0    0
   13:11.797   101350     N    0    0    0
   13:12.898   101491     N    0    0    0
   13:14.016   101634     N    0    0    0
   13:15.141   101778     N    0    0    0
   13:16.242   101919     N    0    0    0
   13:17.359   102062     N    0    0    0
   13:18.516   102210     N    0    0    0
   13:19.641   102354     N    0    0    0
   13:20.750   102496     N    0    0    0
   13:21.914   102645     N    0    0    0
   13:23.094   102796     N    0    0    0
   13:24.250   102944     N    0    0    0
   13:25.383   103089     N    0    0    0
   13:26.563   103240     N    0    0    0
   13:27.719   103388     N    0    0    0
   13:28.859   103534     N    0    0    0
   13:30.008   103681     N    0    0    0
   13:31.188   103832     N    0    0    0
   13:32.328   103978     N    0    0    0
   13:33.461   104123     N    0    0    0
   13:34.586   104267     N    0    0    0
   13:35.641   104402     N    0    0    0
   13:36.664   104533     N    0    0    0
   13:37.742   104671     N    0    0    0
   13:38.828   104810     N    0    0    0
   13:39.797   104934     N    0    0    0
   13:40.773   105059     N    0    0    0
   13:41.758   105185     N    0    0    0
   13:42.695   105305     N    0    0    0
   13:43.641   105426     N    0    0    0
   13:44.633   105553     N    0    0    0
   13:45.688   105688     N    0    0    0
   13:46.789   105829     N    0    0    0
   13:47.898   105971     N    0    0    0
   13:49.016   106114     N    0    0    0
   13:50.164   106261     N    0    0    0
   13:51.289   106405     N    0    0    0
   13:52.398   106547     N    0    0    0
   13:53.516   106690     N    0    0    0
   13:54.672   106838     N    0    0    0
   13:55.805   106983     N    0    0    0
   13:56.930   107127     N    0    0    0
   13:58.086   107275     N    0    0    0
   13:59.266   107426     N    0    0    0
   14:00.375   107568     N    0    0    0
   14:01.477   107709     N    0    0    0
   14:02.578   107850     N    0    0    0
   14:03.680   107991     N    0    0    0
   14:04.781   108132     N    0    0    0
   14:05.875   108272     N    0    0    0
   14:07.023   108419     N    0    0    0
   14:08.203   108570     N    0    0    0
   14:09.445   108729     N    0    0    0
   14:10.625   108880     N    0    0    0
   14:11.703   109018     N    0    0    0
   14:12.703   109146     N    0    0    0
   14:13.688   109272     N    0    0    0
   14:14.672   109398     N    0    0    0
   14:15.633   109521     N    0    0    0
   14:16.547   109638     N    0    0    0
   14:17.539   109765     N    0    0    0
   14:18.531   109892     N    0    0    0
   14:19.563   110024     N    0    0    0
   14:20.617   110159     N    0    0    0
   14:21.695   110297     N    0    0    0
   14:22.766   110434     N    0    0    0
   14:23.836   110571     N    0    0    0
   14:24.898   110707     N    0    0    0
   14:25.969   110844     N    0    0    0
   14:27.039   110981     N    0    0    0
   14:28.109   111118     N    0    0    0
   14:29.203   111258     N    0    0    0
   14:30.305   111399     N    0    0    0
   14:31.414   111541     N    0    0    0
   14:32.539   111685     N    0    0    0
   14:33.078   111754     V    0    0    0
   14:34.555   111943     N    0    0    0
   14:35.664   112085     N    0    0    0
   14:36.742   112223     N    0    0    0
   14:37.805   112359     N    0    0    0
   14:38.914   112501     N    0    0    0
   14:40.141   112658     N    0    0    0
   14:41.336   112811     N    0    0    0
   14:42.422   112950     V    0    0    0
   14:43.391   113074     V    0    0    0
   14:44.359   113198     V    0    0    0
   14:45.313   113320     V    0    0    0
   14:46.273   113443     V    0    0    0
   14:47.242   113567     V    0    0    0
   14:48.195   113689     V    0    0    0
   14:49.133   113809     V    0    0    0
   14:50.070   113929     V    0    0    0
   14:51.016   114050     V    0    0    0
   14:51.953   114170     V    0    0    0
   14:52.883   114289     V    0    0    0
   14:53.820   114409     V    0    0    0
   14:54.758   114529     V    0    0    0
   14:55.703   114650     V    0    0    0
   14:56.641   114770     V    0    0    0
   14:57.586   114891     V    0    0    0
   14:57.984   114942     V    0    0    0
   14:58.500   115008     V    0    0    0
   14:59.453   115130     V    0    0    0
   15:00.414   115253     V    0    0    0
   15:01.352   115373     V    0    0    0
   15:02.305   115495     V    0    0    0
   15:03.258   115617     V    0    0    0
   15:04.211   115739     V    0    0    0
   15:05.148   115859     V    0    0    0
   15:06.086   115979     V    0    0    0
   15:07.016   116098     V    0    0    0
   15:07.961   116219     V    0    0    0
   15:08.914   116341     V    0    0    0
   15:09.867   116463     V    0    0    0
   15:10.820   116585     V    0    0    0
   15:11.773   116707     V    0    0    0
   15:12.750   116832     V    0    0    0
   15:13.734   116958     V    0    0    0
   15:14.719   117084     V    0    0    0
   15:15.719   117212     V    0    0    0
   15:16.891   117362     N    0    0    0
   15:17.797   117478     N    0    0    0
   15:18.680   117591     N    0    0    0
   15:19.594   117708     N    0    0    0
   15:20.664   117845     N    0    0    0
   15:21.820   117993     N    0    0    0
   15:23.117   118159     N    0    0    0
   15:24.508   118337     N    0    0    0
   15:25.742   118495     N    0    0    0
   15:26.914   118645     N    0    0    0
   15:28.039   118789     N    0    0    0
   15:29.125   118928     N    0    0    0
   15:30.172   119062     N    0    0    0
   15:31.211   119195     N    0    0    0
   15:32.258   119329     N    0    0    0
   15:33.328   119466     N    0    0    0
   15:34.375   119600     N    0    0    0
   15:35.422   119734     N    0    0    0
   15:36.492   119871     N    0    0    0
   15:37.586   120011     N    0    0    0
   15:38.672   120150     N    0    0    0
   15:39.773   120291     N    0    0    0
   15:40.922   120438     N    0    0    0
   15:42.094   120588     N    0    0    0
   15:43.242   120735     N    0    0    0
   15:44.336   120875     N    0    0    0
   15:45.469   121020     N    0    0    0
   15:46.641   121170     N    0    0    0
   15:47.813   121320     N    0    0    0
   15:48.992   121471     N    0    0    0
   15:50.148   121619     N    0    0    0
   15:51.328   121770     N    0    0    0
   15:52.445   121913     N    0    0    0
   15:53.500   122048     N    0    0    0
   15:54.570   122185     N    0    0    0
   15:55.563   122312     N    0    0    0
   15:56.609   122446     N    0    0    0
   15:57.695   122585     N    0    0    0
   15:58.820   122729     N    0    0    0
   16:00.039   122885     N    0    0    0
   16:01.313   123048     N    0    0    0
   16:02.531   123204     N    0    0    0
   16:03.734   123358     N    0    0    0
   16:04.930   123511     N    0    0    0
   16:06.047   123654     N    0    0    0
   16:07.195   123801     N    0    0    0
   16:08.383   123953     N    0    0    0
   16:09.617   124111     N    0    0    0
   16:10.766   124258     N    0    0    0
   16:11.969   124412     N    0    0    0
   16:13.164   124565     N    0    0    0
   16:14.328   124714     N    0    0    0
   16:15.453   124858     N    0    0    0
   16:16.570   125001     N    0    0    0
   16:17.672   125142     N    0    0    0
   16:18.797   125286     N    0    0    0
   16:19.961   125435     N    0    0    0
   16:21.070   125577     N    0    0    0
   16:22.180   125719     N    0    0    0
   16:23.320   125865     N    0    0    0
   16:24.508   126017     N    0    0    0
   16:25.711   126171     N    0    0    0
   16:26.844   126316     N    0    0    0
   16:27.953   126458     N    0    0    0
   16:29.055   126599     N    0    0    0
   16:30.172   126742     N    0    0    0
   16:31.281   126884     N    0    0    0
   16:32.367   127023     N    0    0    0
   16:33.492   127167     N    0    0    0
   16:34.617   127311     N    0    0    0
   16:35.703   127450     N    0    0    0
   16:36.742   127583     N    0    0    0
   16:37.844   127724     N    0    0    0
   16:38.969   127868     N    0    0    0
   16:40.102   128013     N    0    0    0
   16:41.250   128160     N    0    0    0
   16:42.383   128305     N    0    0    0
   16:42.953   128378     V    0    0    0
   16:44.430   128567     N    0    0    0
   16:45.492   128703     N    0    0    0
   16:46.539   128837     N    0    0    0
   16:47.641   128978     N    0    0    0
   16:48.773   129123     N    0    0    0
   16:49.906   129268     N    0    0    0
   16:51.063   129416     N    0    0    0
   16:52.273   129571     N    0    0    0
   16:53.430   129719     N    0    0    0
   16:54.578   129866     N    0    0    0
   16:55.734   130014     N    0    0    0
   16:56.906   130164     N    0    0    0
   16:58.055   130311     N    0    0    0
   16:59.195   130457     N    0    0    0
   17:00.336   130603     N    0    0    0
   17:01.477   130749     N    0    0    0
   17:02.586   130891     N    0    0    0
   17:03.680   131031     N    0    0    0
   17:04.781   131172     N    0    0    0
   17:05.930   131319     N    0    0    0
   17:07.055   131463     N    0    0    0
   17:08.164   131605     N    0    0    0
   17:09.281   131748     N    0    0    0
   17:10.414   131893     N    0    0    0
   17:10.984   131966     V    0    0    0
   17:12.500   132160     N    0    0    0
   17:13.563   132296     N    0    0    0
   17:14.617   132431     N    0    0    0
   17:15.695   132569     N    0    0    0
   17:16.820   132713     N    0    0    0
   17:18.047   132870     N    0    0    0
   17:19.414   133045     N    0    0    0
   17:20.695   133209     N    0    0    0
   17:21.867   133359     N    0    0    0
   17:23.023   133507     N    0    0    0
   17:24.195   133657     N    0    0    0
   17:25.219   133788     N    0    0    0
   17:26.234   133918     N    0    0    0
   17:27.234   134046     N    0    0    0
   17:28.211   134171     N    0    0    0
   17:29.195   134297     N    0    0    0
   17:30.227   134429     N    0    0    0
   17:31.258   134561     N    0    0    0
   17:32.305   134695     N    0    0    0
   17:33.438   134840     N    0    0    0
   17:34.563   134984     N    0    0    0
   17:35.688   135128     N    0    0    0
   17:36.828   135274     N    0    0    0
   17:37.977   135421     N    0    0    0
   17:39.109   135566     N    0    0    0
   17:40.258   135713     N    0    0    0
   17:41.430   135863     N    0    0    0
   17:42.609   136014     N    0    0    0
   17:43.797   136166     N    0    0    0
   17:45.000   136320     N    0    0    0
   17:46.211   136475     N    0    0    0
   17:47.406   136628     N    0    0    0
   17:48.641   136786     N    0    0    0
   17:49.867   136943     N    0    0    0
   17:51.047   137094     N    0    0    0
   17:52.219   137244     N    0    0    0
   17:52.820   137321     V    0    0    0
   17:54.359   137518     N    0    0    0
   17:55.469   137660     N    0    0    0
   17:56.547   137798     N    0    0    0
   17:57.656   137940     N    0    0    0
   17:58.805   138087     N    0    0    0
   18:00.086   138251     N    0    0    0
   18:01.406   138420     N    0    0    0
   18:02.484   138558     N    0    0    0
   18:03.523   138691     N    0    0    0
   18:04.578   138826     N    0    0    0
   18:05.570   138953     N    0    0    0
   18:06.609   139086     N    0    0    0
   18:07.742   139231     N    0    0    0
   18:08.898   139379     N    0    0    0
   18:10.031   139524     N    0    0    0
   18:11.180   139671     N    0    0    0
   18:12.297   139814     N    0    0    0
   18:13.375   139952     N    0    0    0
   18:14.469   140092     N    0    0    0
   18:15.570   140233     N    0    0    0
   18:16.680   140375     N    0    0    0
   18:17.781   140516     N    0    0    0
   18:18.891   140658     N    0    0    0
   18:19.938   140792     N    0    0    0
   18:20.930   140919     N    0    0    0
   18:22.000   141056     N    0    0    0
   18:23.063   141192     N    0    0    0
   18:24.148   141331     N    0    0    0
   18:25.258   141473     N    0    0    0
   18:26.383   141617     N    0    0    0
   18:27.500   141760     N    0    0    0
   18:28.672   141910     N    0    0    0
   18:29.859   142062     N    0    0    0
   18:31.000   142208     N    0    0    0
   18:32.117   142351     N    0    0    0
   18:33.281   142500     N    0    0    0
   18:34.406   142644     N    0    0    0
   18:35.547   142790     N    0    0    0
   18:36.758   142945     N    0    0    0
   18:37.922   143094     N    0    0    0
   18:39.063   143240     N    0    0    0
   18:40.211   143387     N    0    0    0
   18:41.320   143529     N    0    0    0
   18:42.430   143671     N    0    0    0
   18:43.500   143808     N    0    0    0
   18:44.586   143947     N    0    0    0
   18:45.688   144088     N    0    0    0
   18:46.797   144230     N    0    0    0
   18:47.898   144371     N    0    0    0
   18:49.023   144515     N    0    0    0
   18:50.039   144645     N    0    0    0
   18:50.992   144767     N    0    0    0
   18:51.938   144888     N    0    0    0
   18:52.883   145009     N    0    0    0
   18:53.969   145148     N    0    0    0
   18:55.172   145302     N    0    0    0
   18:56.367   145455     N    0    0    0
   18:57.523   145603     N    0    0    0
   18:58.656   145748     N    0    0    0
   18:59.805   145895     N    0    0    0
   19:00.930   146039     N    0    0    0
   19:01.984   146174     N    0    0    0
   19:03.063   146312     N    0    0    0
   19:04.148   146451     N    0    0    0
   19:05.266   146594     N    0    0    0
   19:06.438   146744     N    0    0    0
   19:07.625   146896     N    0    0    0
   19:08.828   147050     N    0    0    0
   19:10.016   147202     N    0    0    0
   19:11.211   147355     N    0    0    0
   19:12.406   147508     N    0    0    0
   19:13.602   147661     N    0    0    0
   19:14.758   147809     N    0    0    0
   19:15.883   147953     N    0    0    0
   19:17.008   148097     N    0    0    0
   19:18.172   148246     N    0    0    0
   19:19.320   148393     N    0    0    0
   19:20.461   148539     N    0    0    0
   19:21.664   148693     N    0    0    0
   19:22.828   148842     N    0    0    0
   19:23.969   148988     N    0    0    0
   19:25.117   149135     N    0    0    0
   19:26.281   149284     N    0    0    0
   19:27.414   149429     N    0    0    0
   19:28.563   149576     N    0    0    0
   19:29.734   149726     N    0    0    0
   19:30.875   149872     N    0    0    0
   19:31.992   150015     N    0    0    0
   19:33.117   150159     N    0    0    0
   19:34.258   150305     N    0    0    0
   19:35.398   150451     N    0    0    0
   19:36.500   150592     N    0    0    0
   19:37.617   150735     N    0    0    0
   19:38.758   150881     N    0    0    0
   19:39.875   151024     N    0    0    0
   19:40.977   151165     N    0    0    0
   19:42.008   151297     N    0    0    0
   19:43.016   151426     N    0    0    0
   19:44.086   151563     N    0    0    0
   19:45.188   151704     N    0    0    0
   19:46.281   151844     N    0    0    0
   19:47.398   151987     N    0    0    0
   19:48.508   152129     N    0    0    0
   19:49.609   152270     N    0    0    0
   19:50.609   152398     N    0    0    0
   19:51.547   152518     N    0    0    0
   19:52.508   152641     N    0    0    0
   19:53.516   152770     N    0    0    0
   19:54.625   152912     N    0    0    0
   19:55.750   153056     N    0    0    0
   19:56.906   153204     N    0    0    0
   19:58.070   153353     N    0    0    0
   19:59.203   153498     N    0    0    0
   20:00.320   153641     N    0    0    0
   20:01.414   153781     N    0    0    0
   20:02.453   153914     N    0    0    0
   20:03.461   154043     N    0    0    0
   20:04.430   154167     N    0    0    0
   20:05.445   154297     N    0    0    0
   20:06.516   154434     N    0    0    0
   20:07.648   154579     N    0    0    0
   20:08.867   154735     N    0    0    0
   20:10.109   154894     N    0    0    0
   20:11.344   155052     N    0    0    0
   20:12.547   155206     N    0    0    0
   20:13.711   155355     N    0    0    0
   20:14.852   155501     N    0    0    0
   20:16.000   155648     N    0    0    0
   20:17.180   155799     N    0    0    0
   20:18.328   155946     N    0    0    0
   20:19.461   156091     N    0    0    0
   20:20.594   156236     N    0    0    0
   20:21.742   156383     N    0    0    0
   20:22.852   156525     N    0    0    0
   20:23.961   156667     N    0    0    0
   20:25.078   156810     N    0    0    0
   20:26.172   156950     N    0    0    0
   20:27.242   157087     N    0    0    0
   20:28.344   157228     N    0    0    0
   20:29.500   157376     N    0    0    0
   20:30.609   157518     N    0    0    0
   20:31.680   157655     N    0    0    0
   20:32.742   157791     N    0    0    0
   20:33.813   157928     N    0    0    0
   20:34.898   158067     N    0    0    0
   20:36.000   158208     N    0    0    0
   20:37.180   158359     N    0    0    0
   20:38.336   158507     N    0    0    0
   20:39.469   158652     N    0    0    0
   20:40.508   158785     N    0    0    0
   20:41.453   158906     N    0    0    0
   20:42.422   159030     N    0    0    0
   20:43.375   159152     N    0    0    0
   20:44.430   159287     N    0    0    0
   20:45.500   159424     N    0    0    0
   20:46.617   159567     N    0    0    0
   20:47.773   159715     N    0    0    0
   20:48.914   159861     N    0    0    0
   20:50.070   160009     N    0    0    0
   20:51.203   160154     N    0    0    0
   20:52.375   160304     N    0    0    0
   20:53.563   160456     N    0    0    0
   20:54.758   160609     N    0    0    0
   20:55.953   160762     N    0    0    0
   20:57.148   160915     N    0    0    0
   20:58.305   161063     N    0    0    0
   20:59.461   161211     N    0    0    0
   21:00.586   161355     N    0    0    0
   21:01.695   161497     N    0    0    0
   21:02.813   161640     N    0    0    0
   21:03.891   161778     N    0    0    0
   21:04.891   161906     N    0    0    0
   21:05.945   162041     N    0    0    0
   21:07.016   162178     N    0    0    0
   21:08.133   162321     N    0    0    0
   21:09.258   162465     N    0    0    0
   21:10.344   162604     N    0    0    0
   21:11.469   162748     N    0    0    0
   21:12.656   162900     N    0    0    0
   21:13.828   163050     N    0    0    0
   21:15.016   163202     N    0    0    0
   21:16.211   163355     N    0    0    0
   21:17.344   163500     N    0    0    0
   21:18.422   163638     N    0    0    0
   21:19.516   163778     N    0    0    0
   21:20.617   163919     N    0    0    0
   21:21.688   164056     N    0    0    0
   21:22.805   164199     N    0    0    0
   21:23.906   164340     N    0    0    0
   21:24.992   164479     N    0    0    0
   21:26.109   164622     N    0    0    0
   21:27.242   164767     N    0    0    0
   21:28.391   164914     N    0    0    0
   21:29.523   165059     N    0    0    0
   21:30.570   165193     N    0    0    0
   21:31.516   165314     N    0    0    0
   21:32.469   165436     N    0    0    0
   21:33.406   165556     N    0    0    0
   21:34.516   165698     N    0    0    0
   21:35.680   165847     N    0    0    0
   21:36.875   166000     N    0    0    0
   21:38.109   166158     N    0    0    0
   21:39.328   166314     N    0    0    0
   21:40.531   166468     N    0    0    0
   21:41.711   166619     N    0    0    0
   21:42.875   166768     N    0    0    0
   21:44.008   166913     N    0    0    0
   21:45.141   167058     N    0    0    0
   21:46.227   167197     N    0    0    0
   21:47.328   167338     N    0    0    0
   21:48.414   167477     N    0    0    0
   21:49.492   167615     N    0    0    0
   21:50.570   167753     N    0    0    0
   21:51.625   167888     N    0    0    0
   21:52.789   168037     N    0    0    0
   21:53.930   168183     N    0    0    0
   21:55.109   168334     N    0    0    0
   21:56.328   168490     N    0    0    0
   21:57.469   168636     N    0    0    0
   21:58.594   168780     N    0    0    0
   21:59.742   168927     N    0    0    0
   22:00.898   169075     N    0    0    0
   22:02.031   169220     N    0    0    0
   22:03.164   169365     N    0    0    0
   22:04.328   169514     N    0    0    0
   22:05.469   169660     N    0    0    0
   22:06.625   169808     N    0    0    0
   22:07.813   169960     N    0    0    0
   22:08.992   170111     N    0    0    0
   22:10.164   170261     N    0    0    0
   22:11.336   170411     N    0    0    0
   22:12.500   170560     N    0    0    0
   22:13.641   170706     N    0    0    0
   22:14.789   170853     N    0    0    0
   22:15.969   171004     N    0    0    0
   22:17.125   171152     N    0    0    0
   22:18.266   171298     N    0    0    0
   22:19.398   171443     N    0    0    0
   22:20.023   171523     V    0    0    0
   22:21.531   171716     N    0    0    0
   22:22.617   171855     N    0    0    0
   22:23.703   171994     N    0    0    0
   22:24.781   172132     N    0    0    0
   22:25.867   172271     N    0    0    0
   22:26.969   172412     N    0    0    0
   22:28.148   172563     N    0    0    0
   22:29.445   172729     N    0    0    0
   22:30.555   172871     N    0    0    0
   22:31.570   173001     N    0    0    0
   22:32.570   173129     N    0    0    0
   22:33.539   173253     N    0    0    0
   22:34.617   173391     N    0    0    0
   22:35.711   173531     N    0    0    0
   22:36.789   173669     N    0    0    0
   22:37.797   173798     N    0    0    0
   22:38.781   173924     N    0    0    0
   22:39.844   174060     N    0    0    0
   22:40.867   174191     N    0    0    0
   22:41.898   174323     N    0    0    0
   22:42.969   174460     N    0    0    0
   22:44.047   174598     N    0    0    0
   22:45.148   174739     N    0    0    0
   22:46.273   174883     N    0    0    0
   22:47.398   175027     N    0    0    0
   22:48.547   175174     N    0    0    0
   22:49.789   175333     N    0    0    0
   22:51.086   175499     N    0    0    0
   22:52.367   175663     N    0    0    0
   22:53.617   175823     N    0    0    0
   22:54.969   175996     N    0    0    0
   22:56.320   176169     N    0    0    0
   22:57.633   176337     N    0    0    0
   22:59.031   176516     N    0    0    0
   23:00.273   176675     N    0    0    0
   23:01.500   176832     N    0    0    0
   23:02.922   177014     N    0    0    0
   23:04.336   177195     N    0    0    0
   23:05.648   177363     N    0    0    0
   23:06.867   177519     N    0    0    0
   23:08.063   177672     N    0    0    0
   23:09.242   177823     N    0    0    0
   23:10.445   177977     N    0    0    0
   23:11.688   178136     N    0    0    0
   23:12.852   178285     N    0    0    0
   23:14.016   178434     N    0    0    0
   23:15.211   178587     N    0    0    0
   23:16.406   178740     N    0    0    0
   23:17.563   178888     N    0    0    0
   23:18.711   179035     N    0    0    0
   23:19.867   179183     N    0    0    0
   23:21.055   179335     N    0    0    0
   23:22.289   179493     N    0    0    0
   23:23.516   179650     N    0    0    0
   23:24.688   179800     N    0    0    0
   23:25.883   179953     N    0    0    0
   23:27.164   180117     N    0    0    0
   23:28.461   180283     N    0    0    0
   23:29.695   180441     N    0    0    0
   23:30.945   180601     N    0    0    0
   23:32.211   180763     N    0    0    0
   23:33.438   180920     N    0    0    0
   23:34.633   181073     N    0    0    0
   23:35.906   181236     N    0    0    0
   23:37.250   181408     N    0    0    0
   23:38.555   181575     N    0    0    0
   23:39.813   181736     N    0    0    0
   23:41.094   181900     N    0    0    0
   23:42.328   182058     N    0    0    0
   23:43.523   182211     N    0    0    0
   23:44.734   182366     N    0    0    0
   23:45.930   182519     N    0    0    0
   23:47.117   182671     N    0    0    0
   23:48.281   182820     N    0    0    0
   23:49.508   182977     N    0    0    0
   23:50.711   183131     N    0    0    0
   23:51.898   183283     N    0    0    0
   23:53.086   183435     N    0    0    0
   23:54.297   183590     N    0    0    0
   23:55.469   183740     N    0    0    0
   23:56.656   183892     N    0    0    0
   23:57.891   184050     N    0    0    0
   23:59.133   184209     N    0    0    0
   24:00.305   184359     N    0    0    0
   24:01.492   184511     N    0    0    0
   24:02.742   184671     N    0    0    0
   24:04.000   184832     N    0    0    0
   24:05.211   184987     N    0    0    0
   24:06.484   185150     N    0    0    0
   24:07.703   185306     N    0    0    0
   24:08.891   185458     N    0    0    0
   24:10.125   185616     N    0    0    0
   24:10.664   185685     V    0    0    0
   24:12.250   185888     N    0    0    0
   24:12.977   185981     V    0    0    0
   24:14.492   186175     N    0    0    0
   24:15.672   186326     N    0    0    0
   24:16.836   186475     N    0    0    0
   24:17.992   186623     N    0    0    0
   24:19.227   186781     N    0    0    0
   24:20.344   186924     V    0    0    0
   24:21.406   187060     V    0    0    0
   24:22.484   187198     V    0    0    0
   24:23.570   187337     V    0    0    0
   24:24.656   187476     V    0    0    0
   24:25.734   187614     V    0    0    0
   24:26.820   187753     V    0    0    0
   24:27.906   187892     V    0    0    0
   24:28.984   188030     V    0    0    0
   24:30.055   188167     V    0    0    0
   24:31.117   188303     V    0    0    0
   24:32.203   188442     V    0    0    0
   24:33.273   188579     V    0    0    0
   24:34.359   188718     V    0    0    0
   24:35.414   188853     V    0    0    0
   24:36.461   188987     V    0    0    0
   24:37.508   189121     V    0    0    0
   24:38.547   189254     V    0    0    0
   24:39.594   189388     V    0    0    0
   24:40.617   189519     V    0    0    0
   24:41.664   189653     V    0    0    0
   24:42.719   189788     V    0    0    0
   24:43.805   189927     V    0    0    0
   24:44.883   190065     V    0    0    0
   24:45.992   190207     V    0    0    0
   24:47.219   190364     N    0    0    0
   24:48.281   190500     N    0    0    0
   24:49.352   190637     N    0    0    0
   24:50.375   190768     N    0    0    0
   24:51.422   190902     N    0    0    0
   24:52.500   191040     N    0    0    0
   24:53.719   191196     N    0    0    0
   24:55.031   191364     N    0    0    0
   24:56.328   191530     N    0    0    0
   24:57.609   191694     N    0    0    0
   24:58.930   191863     N    0    0    0
   25:00.203   192026     N    0    0    0
   25:01.438   192184     N    0    0    0
   25:02.727   192349     N    0    0    0
   25:03.992   192511     N    0    0    0
   25:05.211   192667     N    0    0    0
   25:06.422   192822     N    0    0    0
   25:07.703   192986     N    0    0    0
   25:09.023   193155     N    0    0    0
   25:10.289   193317     N    0    0    0
   25:11.586   193483     N    0    0    0
   25:12.969   193660     N    0    0    0
   25:14.273   193827     N    0    0    0
   25:15.477   193981     N    0    0    0
   25:16.727   194141     N    0    0    0
   25:18.109   194318     N    0    0    0
   25:19.367   194479     N    0    0    0
   25:20.664   194645     N    0    0    0
   25:22.039   194821     N    0    0    0
   25:23.383   194993     N    0    0    0
   25:24.641   195154     N    0    0    0
   25:25.914   195317     N    0    0    0
   25:27.211   195483     N    0    0    0
   25:28.492   195647     N    0    0    0
   25:29.711   195803     N    0    0    0
   25:30.883   195953     N    0    0    0
   25:32.078   196106     N    0    0    0
   25:33.164   196245     N    0    0    0
   25:34.141   196370     N    0    0    0
   25:35.172   196502     N    0    0    0
   25:36.258   196641     N    0    0    0
   25:37.406   196788     N    0    0    0
   25:38.789   196965     N    0    0    0
   25:40.141   197138     N    0    0    0
   25:41.391   197298     N    0    0    0
   25:42.719   197468     N    0    0    0
   25:44.031   197636     N    0    0    0
   25:45.305   197799     N    0    0    0
   25:46.594   197964     N    0    0    0
   25:47.867   198127     N    0    0    0
   25:49.102   198285     N    0    0    0
   25:50.328   198442     N    0    0    0
   25:51.688   198616     N    0    0    0
   25:53.141   198802     N    0    0    0
   25:54.531   198980     N    0    0    0
   25:55.891   199154     N    0    0    0
   25:57.313   199336     N    0    0    0
   25:58.750   199520     N    0    0    0
   26:00.141   199698     N    0    0    0
   26:01.477   199869     N    0    0    0
   26:02.945   200057     N    0    0    0
   26:04.375   200240     N    0    0    0
   26:05.742   200415     N    0    0    0
   26:07.227   200605     N    0    0    0
   26:08.734   200798     N    0    0    0
   26:10.086   200971     N    0    0    0
   26:11.453   201146     N    0    0    0
   26:12.891   201330     N    0    0    0
   26:14.242   201503     N    0    0    0
   26:15.539   201669     N    0    0    0
   26:16.859   201838     N    0    0    0
   26:18.305   202023     N    0    0    0
   26:19.750   202208     N    0    0    0
   26:21.172   202390     N    0    0    0
   26:22.625   202576     N    0    0    0
   26:23.961   202747     N    0    0    0
   26:25.234   202910     N    0    0    0
   26:26.539   203077     N    0    0    0
   26:27.820   203241     N    0    0    0
   26:29.055   203399     N    0    0    0
   26:30.305   203559     N    0    0    0
   26:31.703   203738     N    0    0    0
   26:33.063   203912     N    0    0    0
   26:34.313   204072     N    0    0    0
   26:35.469   204220     N    0    0    0
   26:36.750   204384     N    0    0    0
   26:38.117   204559     N    0    0    0
   26:39.438   204728     N    0    0    0
   26:40.758   204897     N    0    0    0
   26:42.070   205065     N    0    0    0
   26:43.414   205237     N    0    0    0
   26:44.875   205424     N    0    0    0
   26:46.281   205604     N    0    0    0
   26:47.672   205782     N    0    0    0
   26:49.063   205960     N    0    0    0
   26:50.414   206133     N    0    0    0
   26:51.672   206294     N    0    0    0
   26:52.953   206458     N    0    0    0
   26:54.352   206637     N    0    0    0
   26:54.898   206707     V    0    0    0
   26:56.500   206912     N    0    0    0
   26:57.672   207062     N    0    0    0
   26:58.875   207216     N    0    0    0
   27:00.234   207390     N    0    0    0
   27:00.813   207464     V    0    0    0
   27:02.383   207665     N    0    0    0
   27:03.727   207837     N    0    0    0
   27:05.070   208009     N    0    0    0
   27:06.414   208181     N    0    0    0
