      Time   Sample #  Type  Sub Chan  Num	Aux
    9:27.539    72645     N    0    0    0
    9:27.914    72693     V    0    0    0
    9:28.266    72738     |    0    0  -41
    9:28.469    72764     N    0    0    0
    9:29.305    72871     N    0    0    0
    9:30.156    72980     N    0    0    0
    9:31.016    73090     N    0    0    0
    9:31.898    73203     N    0    0    0
    9:32.781    73316     N    0    0    0
    9:33.641    73426     N    0    0    0
    9:34.008    73473     V    0    0    0
    9:34.570    73545     N    0    0    0
    9:35.406    73652     N    0    0    0
    9:36.258    73761     N    0    0    0
    9:37.109    73870     N    0    0    0
    9:37.984    73982     N    0    0    0
    9:38.852    74093     N    0    0    0
    9:39.703    74202     N    0    0    0
    9:40.547    74310     N    0    0    0
    9:41.406    74420     N    0    0    0
    9:42.266    74530     N    0    0    0
    9:43.117    74639     N    0    0    0
    9:43.977    74749     N    0    0    0
    9:44.820    74857     N    0    0    0
    9:45.656    74964     N    0    0    0
    9:46.516    75074     N    0    0    0
    9:47.375    75184     N    0    0    0
    9:48.227    75293     N    0    0    0
    9:49.094    75404     N    0    0    0
    9:49.961    75515     N    0    0    0
    9:50.828    75626     N    0    0    0
    9:51.188    75672     V    0    0    0
    9:51.531    75716     |    0    1   41
    9:51.742    75743     N    0    0    0
    9:52.563    75848     N    0    0    0
    9:53.422    75958     N    0    0    0
    9:54.273    76067     N    0    0    0
    9:55.141    76178     N    0    0    0
    9:56.023    76291     N    0    0    0
    9:56.891    76402     N    0    0    0
    9:57.781    76516     N    0    0    0
    9:58.672    76630     N    0    0    0
    9:59.563    76744     N    0    0    0
   10:00.430    76855     N    0    0    0
   10:01.313    76968     N    0    0    0
   10:02.195    77081     N    0    0    0
   10:03.094    77196     N    0    0    0
   10:03.961    77307     N    0    0    0
   10:04.836    77419     N    0    0    0
   10:05.711    77531     N    0    0    0
   10:06.125    77584     V    0    0    0
   10:06.586    77643     N    0    0    0
   10:07.438    77752     N    0    0    0
   10:08.328    77866     N    0    0    0
   10:09.211    77979     N    0    0    0
   10:09.578    78026     V    0    0    0
   10:09.922    78070     |    0    1   41
   10:10.133    78097     N    0    0    0
   10:10.977    78205     N    0    0    0
   10:11.859    78318     N    0    0    0
   10:12.734    78430     N    0    0    0
   10:13.594    78540     N    0    0    0
   10:14.484    78654     N    0    0    0
   10:15.367    78767     N    0    0    0
   10:15.719    78812     V    0    0    0
   10:16.305    78887     N    0    0    0
   10:17.063    78984     N    0    0    0
   10:17.961    79099     N    0    0    0
   10:18.828    79210     N    0    0    0
   10:19.703    79322     N    0    0    0
   10:20.563    79432     N    0    0    0
   10:21.438    79544     N    0    0    0
   10:21.813    79592     V    0    0    0
   10:22.164    79637     |    0    0   -1
   10:22.375    79664     N    0    0    0
   10:23.141    79762     N    0    0    0
   10:24.023    79875     N    0    0    0
   10:24.891    79986     N    0    0    0
   10:25.773    80099     N    0    0    0
   10:26.633    80209     N    0    0    0
   10:27.516    80322     N    0    0    0
   10:27.867    80367     V    0    0    0
   10:28.461    80443     N    0    0    0
   10:29.289    80549     N    0    0    0
   10:30.141    80658     N    0    0    0
   10:31.016    80770     N    0    0    0
   10:31.414    80821     V    0    0    0
   10:31.758    80865     |    0    0  -41
   10:31.961    80891     N    0    0    0
   10:32.781    80996     N    0    0    0
   10:33.617    81103     N    0    0    0
   10:34.484    81214     N    0    0    0
   10:35.344    81324     N    0    0    0
   10:36.211    81435     N    0    0    0
   10:37.102    81549     N    0    0    0
   10:37.984    81662     N    0    0    0
   10:38.836    81771     N    0    0    0
   10:39.719    81884     N    0    0    0
   10:40.609    81998     N    0    0    0
   10:41.469    82108     N    0    0    0
   10:42.344    82220     N    0    0    0
   10:43.219    82332     N    0    0    0
   10:44.094    82444     N    0    0    0
   10:44.945    82553     N    0    0    0
   10:45.805    82663     N    0    0    0
   10:46.688    82776     N    0    0    0
   10:47.547    82886     N    0    0    0
   10:48.398    82995     N    0    0    0
   10:49.266    83106     N    0    0    0
   10:50.141    83218     N    0    0    0
   10:50.992    83327     N    0    0    0
   10:51.844    83436     N    0    0    0
   10:52.711    83547     N    0    0    0
   10:53.594    83660     N    0    0    0
   10:54.453    83770     N    0    0    0
   10:54.813    83816     V    0    0    0
   10:55.391    83890     N    0    0    0
   10:56.242    83999     N    0    0    0
   10:57.109    84110     N    0    0    0
   10:57.977    84221     N    0    0    0
   10:58.344    84268     V    0    0    0
   10:58.922    84342     N    0    0    0
   10:59.797    84454     N    0    0    0
   11:00.664    84565     N    0    0    0
   11:01.516    84674     N    0    0    0
   11:02.391    84786     N    0    0    0
   11:03.281    84900     N    0    0    0
   11:04.156    85012     N    0    0    0
   11:04.523    85059     V    0    0    0
   11:04.867    85103     |    0    1   41
   11:05.078    85130     N    0    0    0
   11:05.930    85239     N    0    0    0
   11:06.797    85350     N    0    0    0
   11:07.648    85459     N    0    0    0
   11:08.039    85509     V    0    0    0
   11:08.383    85553     |    0    0  -41
   11:08.578    85578     N    0    0    0
   11:09.406    85684     N    0    0    0
   11:10.258    85793     N    0    0    0
   11:11.117    85903     N    0    0    0
   11:11.992    86015     N    0    0    0
   11:12.891    86130     N    0    0    0
   11:13.773    86243     N    0    0    0
   11:14.148    86291     V    0    0    0
   11:14.711    86363     N    0    0    0
   11:15.555    86471     N    0    0    0
   11:16.422    86582     N    0    0    0
   11:17.281    86692     N    0    0    0
   11:18.148    86803     N    0    0    0
   11:19.023    86915     N    0    0    0
   11:19.891    87026     N    0    0    0
   11:20.758    87137     N    0    0    0
   11:21.141    87186     V    0    0    0
   11:21.492    87231     |    0    0  -41
   11:21.703    87258     N    0    0    0
   11:22.547    87366     N    0    0    0
   11:23.398    87475     N    0    0    0
   11:24.281    87588     N    0    0    0
   11:24.680    87639     V    0    0    0
   11:25.023    87683     |    0    0  -41
   11:25.227    87709     N    0    0    0
   11:26.047    87814     N    0    0    0
   11:26.883    87921     N    0    0    0
   11:27.758    88033     N    0    0    0
   11:28.656    88148     N    0    0    0
   11:29.523    88259     N    0    0    0
   11:30.375    88368     N    0    0    0
   11:31.258    88481     N    0    0    0
   11:32.148    88595     N    0    0    0
   11:33.008    88705     N    0    0    0
   11:33.867    88815     N    0    0    0
   11:34.750    88928     N    0    0    0
   11:35.633    89041     N    0    0    0
   11:36.508    89153     N    0    0    0
   11:37.398    89267     N    0    0    0
   11:38.273    89379     N    0    0    0
   11:39.125    89488     N    0    0    0
   11:39.992    89599     N    0    0    0
   11:40.883    89713     N    0    0    0
   11:41.758    89825     N    0    0    0
   11:42.125    89872     V    0    0    0
   11:42.469    89916     |    0    1   41
   11:42.680    89943     N    0    0    0
   11:43.500    90048     N    0    0    0
   11:44.367    90159     N    0    0    0
   11:45.219    90268     N    0    0    0
   11:46.078    90378     N    0    0    0
   11:46.953    90490     N    0    0    0
   11:47.828    90602     N    0    0    0
   11:48.195    90649     V    0    0    0
   11:48.547    90694     |    0    0   -1
   11:48.766    90722     N    0    0    0
   11:49.602    90829     N    0    0    0
   11:50.477    90941     N    0    0    0
   11:51.367    91055     N    0    0    0
   11:51.750    91104     V    0    0    0
   11:52.086    91147     |    0    0  -41
   11:52.297    91174     N    0    0    0
   11:53.164    91285     N    0    0    0
   11:54.039    91397     N    0    0    0
   11:54.922    91510     N    0    0    0
   11:55.313    91560     V    0    0    0
   11:55.664    91605     |    0    0  -41
   11:55.883    91633     N    0    0    0
   11:56.742    91743     N    0    0    0
   11:57.609    91854     N    0    0    0
   11:58.492    91967     N    0    0    0
   11:59.391    92082     N    0    0    0
   12:00.281    92196     N    0    0    0
   12:01.156    92308     N    0    0    0
   12:01.523    92355     V    0    0    0
   12:02.109    92430     N    0    0    0
   12:02.977    92541     N    0    0    0
   12:03.836    92651     N    0    0    0
   12:04.703    92762     N    0    0    0
   12:05.086    92811     V    0    0    0
   12:05.438    92856     |    0    0  -41
   12:05.648    92883     N    0    0    0
   12:06.492    92991     N    0    0    0
   12:07.344    93100     N    0    0    0
   12:08.211    93211     N    0    0    0
   12:09.117    93327     N    0    0    0
   12:10.000    93440     N    0    0    0
   12:10.867    93551     N    0    0    0
   12:11.750    93664     N    0    0    0
   12:12.617    93775     N    0    0    0
   12:13.484    93886     N    0    0    0
   12:13.898    93939     V    0    0    0
   12:14.430    94007     N    0    0    0
   12:15.242    94111     N    0    0    0
   12:16.102    94221     N    0    0    0
   12:16.992    94335     N    0    0    0
   12:17.859    94446     N    0    0    0
   12:18.727    94557     N    0    0    0
   12:19.609    94670     N    0    0    0
   12:20.453    94778     N    0    0    0
   12:21.336    94891     N    0    0    0
   12:21.719    94940     V    0    0    0
   12:22.070    94985     |    0    0  -41
   12:22.281    95012     N    0    0    0
   12:23.109    95118     N    0    0    0
   12:23.961    95227     N    0    0    0
   12:24.844    95340     N    0    0    0
   12:25.727    95453     N    0    0    0
   12:26.594    95564     N    0    0    0
   12:27.484    95678     N    0    0    0
   12:27.891    95730     V    0    0    0
   12:28.430    95799     N    0    0    0
   12:29.273    95907     N    0    0    0
   12:30.125    96016     N    0    0    0
   12:31.016    96130     N    0    0    0
   12:31.438    96184     V    0    0    0
   12:31.766    96226     |    0    0   -1
   12:31.961    96251     N    0    0    0
   12:32.773    96355     N    0    0    0
   12:33.633    96465     N    0    0    0
   12:34.516    96578     N    0    0    0
   12:35.367    96687     N    0    0    0
   12:36.227    96797     N    0    0    0
   12:36.852    96877     |    0    1  109
   12:37.086    96907     N    0    0    0
   12:37.945    97017     N    0    0    0
   12:38.805    97127     N    0    0    0
   12:39.672    97238     N    0    0    0
   12:40.539    97349     N    0    0    0
   12:41.414    97461     N    0    0    0
   12:42.258    97569     N    0    0    0
   12:43.117    97679     N    0    0    0
   12:43.992    97791     N    0    0    0
   12:44.844    97900     N    0    0    0
   12:45.711    98011     N    0    0    0
   12:46.594    98124     N    0    0    0
   12:47.453    98234     N    0    0    0
   12:48.313    98344     N    0    0    0
   12:48.680    98391     V    0    0    0
   12:49.250    98464     N    0    0    0
   12:50.070    98569     N    0    0    0
   12:50.906    98676     N    0    0    0
   12:51.766    98786     N    0    0    0
   12:52.656    98900     N    0    0    0
   12:53.531    99012     N    0    0    0
   12:54.398    99123     N    0    0    0
   12:54.805    99175     V    0    0    0
   12:55.344    99244     N    0    0    0
   12:56.188    99352     N    0    0    0
   12:57.039    99461     N    0    0    0
   12:57.914    99573     N    0    0    0
   12:58.297    99622     V    0    0    0
   12:58.648    99667     |    0    0  -41
   12:58.852    99693     N    0    0    0
   12:59.680    99799     N    0    0    0
   13:00.516    99906     N    0    0    0
   13:01.391   100018     N    0    0    0
   13:02.273   100131     N    0    0    0
   13:03.148   100243     N    0    0    0
   13:04.023   100355     N    0    0    0
   13:04.414   100405     V    0    0    0
   13:04.617   100431     |    0    1    3
   13:04.969   100476     N    0    0    0
   13:05.813   100584     N    0    0    0
   13:06.656   100692     N    0    0    0
   13:07.531   100804     N    0    0    0
   13:08.406   100916     N    0    0    0
   13:09.266   101026     N    0    0    0
   13:10.125   101136     N    0    0    0
   13:10.508   101185     V    0    0    0
   13:10.844   101228     |    0    1    1
   13:11.063   101256     N    0    0    0
   13:11.898   101363     N    0    0    0
   13:12.734   101470     N    0    0    0
   13:13.602   101581     N    0    0    0
   13:14.500   101696     N    0    0    0
   13:15.367   101807     N    0    0    0
   13:16.242   101919     N    0    0    0
   13:16.664   101973     V    0    0    0
   13:17.188   102040     N    0    0    0
   13:18.023   102147     N    0    0    0
   13:18.875   102256     N    0    0    0
   13:19.742   102367     N    0    0    0
   13:20.633   102481     N    0    0    0
   13:21.500   102592     N    0    0    0
   13:22.367   102703     N    0    0    0
   13:23.258   102817     N    0    0    0
   13:24.125   102928     N    0    0    0
   13:24.992   103039     N    0    0    0
   13:25.883   103153     N    0    0    0
   13:26.781   103268     N    0    0    0
   13:27.648   103379     N    0    0    0
   13:28.523   103491     N    0    0    0
   13:29.414   103605     N    0    0    0
   13:30.297   103718     N    0    0    0
   13:31.156   103828     N    0    0    0
   13:31.555   103879     V    0    0    0
   13:31.891   103922     |    0    1    1
   13:32.109   103950     N    0    0    0
   13:32.938   104056     N    0    0    0
   13:33.813   104168     N    0    0    0
   13:34.680   104279     N    0    0    0
   13:35.055   104327     V    0    0    0
   13:35.391   104370     |    0    1   41
   13:35.602   104397     N    0    0    0
   13:36.445   104505     N    0    0    0
   13:37.313   104616     N    0    0    0
   13:38.164   104725     N    0    0    0
   13:39.039   104837     N    0    0    0
   13:39.914   104949     N    0    0    0
   13:40.773   105059     N    0    0    0
   13:41.648   105171     N    0    0    0
   13:42.531   105284     N    0    0    0
   13:42.898   105331     V    0    0    0
   13:43.242   105375     |    0    1   41
   13:43.461   105403     N    0    0    0
   13:44.297   105510     N    0    0    0
   13:45.156   105620     N    0    0    0
   13:46.039   105733     N    0    0    0
   13:46.492   105791     V    0    0    0
   13:46.695   105817     |    0    1    3
   13:46.961   105851     N    0    0    0
   13:47.797   105958     N    0    0    0
   13:48.648   106067     N    0    0    0
   13:49.516   106178     N    0    0    0
   13:50.398   106291     N    0    0    0
   13:51.266   106402     N    0    0    0
   13:52.133   106513     N    0    0    0
   13:52.508   106561     V    0    0    0
   13:53.086   106635     N    0    0    0
   13:53.914   106741     N    0    0    0
   13:54.781   106852     N    0    0    0
   13:55.680   106967     N    0    0    0
   13:56.125   107024     V    0    0    0
   13:56.320   107049     |    0    1    3
   13:56.617   107087     N    0    0    0
   13:57.469   107196     N    0    0    0
   13:58.344   107308     N    0    0    0
   13:59.211   107419     N    0    0    0
   14:00.078   107530     N    0    0    0
   14:00.961   107643     N    0    0    0
   14:01.828   107754     N    0    0    0
   14:02.680   107863     N    0    0    0
   14:03.563   107976     N    0    0    0
   14:04.461   108091     N    0    0    0
   14:05.336   108203     N    0    0    0
   14:06.211   108315     N    0    0    0
   14:07.094   108428     N    0    0    0
   14:07.969   108540     N    0    0    0
   14:08.344   108588     V    0    0    0
   14:08.922   108662     N    0    0    0
   14:09.781   108772     N    0    0    0
   14:10.648   108883     N    0    0    0
   14:11.523   108995     N    0    0    0
   14:12.406   109108     N    0    0    0
   14:13.313   109224     N    0    0    0
   14:14.195   109337     N    0    0    0
   14:14.570   109385     V    0    0    0
   14:15.141   109458     N    0    0    0
   14:16.008   109569     N    0    0    0
   14:16.883   109681     N    0    0    0
   14:17.758   109793     N    0    0    0
   14:18.172   109846     V    0    0    0
   14:18.508   109889     |    0    0  -41
   14:18.711   109915     N    0    0    0
   14:19.563   110024     N    0    0    0
   14:20.430   110135     N    0    0    0
   14:21.305   110247     N    0    0    0
   14:22.211   110363     N    0    0    0
   14:23.102   110477     N    0    0    0
   14:23.977   110589     N    0    0    0
   14:24.859   110702     N    0    0    0
   14:25.742   110815     N    0    0    0
   14:26.602   110925     N    0    0    0
   14:27.477   111037     N    0    0    0
   14:28.344   111148     N    0    0    0
   14:29.195   111257     N    0    0    0
   14:30.078   111370     N    0    0    0
   14:30.961   111483     N    0    0    0
   14:31.820   111593     N    0    0    0
   14:32.688   111704     N    0    0    0
   14:33.547   111814     N    0    0    0
   14:34.398   111923     N    0    0    0
   14:35.250   112032     N    0    0    0
   14:36.125   112144     N    0    0    0
   14:36.984   112254     N    0    0    0
   14:37.852   112365     N    0    0    0
   14:38.219   112412     V    0    0    0
   14:38.797   112486     N    0    0    0
   14:39.609   112590     N    0    0    0
   14:40.477   112701     N    0    0    0
   14:41.359   112814     N    0    0    0
   14:42.219   112924     N    0    0    0
   14:43.102   113037     N    0    0    0
   14:43.992   113151     N    0    0    0
   14:44.406   113204     V    0    0    0
   14:44.938   113272     N    0    0    0
   14:45.766   113378     N    0    0    0
   14:46.641   113490     N    0    0    0
   14:47.531   113604     N    0    0    0
   14:47.922   113654     V    0    0    0
   14:48.258   113697     |    0    0  -41
   14:48.461   113723     N    0    0    0
   14:49.305   113831     N    0    0    0
   14:50.172   113942     N    0    0    0
   14:51.055   114055     N    0    0    0
   14:51.445   114105     V    0    0    0
   14:51.781   114148     |    0    0  -41
   14:51.984   114174     N    0    0    0
   14:52.828   114282     N    0    0    0
   14:53.703   114394     N    0    0    0
   14:54.563   114504     N    0    0    0
   14:54.961   114555     V    0    0    0
   14:55.297   114598     |    0    0   -1
   14:55.500   114624     N    0    0    0
   14:56.352   114733     N    0    0    0
   14:57.203   114842     N    0    0    0
   14:58.086   114955     N    0    0    0
   14:58.961   115067     N    0    0    0
   14:59.844   115180     N    0    0    0
   15:00.703   115290     N    0    0    0
   15:01.586   115403     N    0    0    0
   15:02.492   115519     N    0    0    0
   15:03.352   115629     N    0    0    0
   15:04.227   115741     N    0    0    0
   15:05.117   115855     N    0    0    0
   15:05.531   115908     V    0    0    0
   15:06.063   115976     N    0    0    0
   15:06.898   116083     N    0    0    0
   15:07.758   116193     N    0    0    0
   15:08.648   116307     N    0    0    0
   15:09.500   116416     N    0    0    0
   15:10.375   116528     N    0    0    0
   15:11.242   116639     N    0    0    0
   15:12.109   116750     N    0    0    0
   15:12.984   116862     N    0    0    0
   15:13.352   116909     V    0    0    0
   15:13.711   116955     |    0    0   -1
   15:13.930   116983     N    0    0    0
   15:14.758   117089     N    0    0    0
   15:15.617   117199     N    0    0    0
   15:16.508   117313     N    0    0    0
   15:17.375   117424     N    0    0    0
   15:18.266   117538     N    0    0    0
   15:19.172   117654     N    0    0    0
   15:19.523   117699     V    0    0    0
   15:20.109   117774     N    0    0    0
   15:20.961   117883     N    0    0    0
   15:21.828   117994     N    0    0    0
   15:22.711   118107     N    0    0    0
   15:23.594   118220     N    0    0    0
   15:24.492   118335     N    0    0    0
   15:25.398   118451     N    0    0    0
   15:25.805   118503     V    0    0    0
   15:26.344   118572     N    0    0    0
   15:27.188   118680     N    0    0    0
   15:28.063   118792     N    0    0    0
   15:28.945   118905     N    0    0    0
   15:29.836   119019     N    0    0    0
   15:30.734   119134     N    0    0    0
   15:31.633   119249     N    0    0    0
   15:32.516   119362     N    0    0    0
   15:33.414   119477     N    0    0    0
   15:34.328   119594     N    0    0    0
   15:35.195   119705     N    0    0    0
   15:35.570   119753     V    0    0    0
   15:36.133   119825     N    0    0    0
   15:36.953   119930     N    0    0    0
   15:37.805   120039     N    0    0    0
   15:38.656   120148     N    0    0    0
   15:39.547   120262     N    0    0    0
   15:40.438   120376     N    0    0    0
   15:40.867   120431     V    0    0    0
   15:41.156   120468     |    0    1   41
   15:41.375   120496     N    0    0    0
   15:42.211   120603     N    0    0    0
   15:43.086   120715     N    0    0    0
   15:43.969   120828     N    0    0    0
   15:44.844   120940     N    0    0    0
   15:45.727   121053     N    0    0    0
   15:46.625   121168     N    0    0    0
   15:47.039   121221     V    0    0    0
   15:47.555   121287     N    0    0    0
   15:48.398   121395     N    0    0    0
   15:49.266   121506     N    0    0    0
   15:50.141   121618     N    0    0    0
   15:51.008   121729     N    0    0    0
   15:51.891   121842     N    0    0    0
   15:52.766   121954     N    0    0    0
   15:53.625   122064     N    0    0    0
   15:54.500   122176     N    0    0    0
   15:55.383   122289     N    0    0    0
   15:56.258   122401     N    0    0    0
   15:57.133   122513     N    0    0    0
   15:57.492   122559     V    0    0    0
   15:58.070   122633     N    0    0    0
   15:58.898   122739     N    0    0    0
   15:59.742   122847     N    0    0    0
   16:00.617   122959     N    0    0    0
   16:01.500   123072     N    0    0    0
   16:02.367   123183     N    0    0    0
   16:03.234   123294     N    0    0    0
   16:03.641   123346     V    0    0    0
   16:03.992   123391     |    0    0  -41
   16:04.195   123417     N    0    0    0
   16:05.016   123522     N    0    0    0
   16:05.859   123630     N    0    0    0
   16:06.727   123741     N    0    0    0
   16:07.617   123855     N    0    0    0
   16:08.484   123966     N    0    0    0
   16:09.352   124077     N    0    0    0
   16:10.242   124191     N    0    0    0
   16:11.117   124303     N    0    0    0
   16:11.977   124413     N    0    0    0
   16:12.844   124524     N    0    0    0
   16:13.727   124637     N    0    0    0
   16:14.586   124747     N    0    0    0
   16:15.461   124859     N    0    0    0
   16:16.352   124973     N    0    0    0
   16:17.211   125083     N    0    0    0
   16:18.086   125195     N    0    0    0
   16:18.969   125308     N    0    0    0
   16:19.344   125356     V    0    0    0
   16:19.922   125430     N    0    0    0
   16:20.742   125535     N    0    0    0
   16:21.594   125644     N    0    0    0
   16:22.477   125757     N    0    0    0
   16:23.352   125869     N    0    0    0
   16:24.242   125983     N    0    0    0
   16:25.125   126096     N    0    0    0
   16:25.531   126148     V    0    0    0
   16:25.867   126191     |    0    0  -41
   16:26.070   126217     N    0    0    0
   16:26.891   126322     N    0    0    0
   16:27.758   126433     N    0    0    0
   16:28.625   126544     N    0    0    0
   16:29.492   126655     N    0    0    0
   16:30.367   126767     N    0    0    0
   16:31.227   126877     N    0    0    0
   16:32.094   126988     N    0    0    0
   16:32.969   127100     N    0    0    0
   16:33.836   127211     N    0    0    0
   16:34.695   127321     N    0    0    0
   16:35.578   127434     N    0    0    0
   16:36.484   127550     N    0    0    0
   16:37.352   127661     N    0    0    0
   16:37.727   127709     V    0    0    0
   16:38.313   127784     N    0    0    0
   16:39.172   127894     N    0    0    0
   16:40.047   128006     N    0    0    0
   16:40.922   128118     N    0    0    0
   16:41.297   128166     V    0    0    0
   16:41.875   128240     N    0    0    0
   16:42.742   128351     N    0    0    0
   16:43.602   128461     N    0    0    0
   16:44.469   128572     N    0    0    0
   16:45.352   128685     N    0    0    0
   16:46.211   128795     N    0    0    0
   16:47.078   128906     N    0    0    0
   16:47.945   129017     N    0    0    0
   16:48.789   129125     N    0    0    0
   16:49.648   129235     N    0    0    0
   16:50.508   129345     N    0    0    0
   16:51.352   129453     N    0    0    0
   16:52.203   129562     N    0    0    0
   16:53.063   129672     N    0    0    0
   16:53.906   129780     N    0    0    0
   16:54.781   129892     N    0    0    0
   16:55.656   130004     N    0    0    0
   16:56.523   130115     N    0    0    0
   16:57.391   130226     N    0    0    0
   16:58.289   130341     N    0    0    0
   16:59.172   130454     N    0    0    0
   17:00.039   130565     N    0    0    0
   17:00.414   130613     V    0    0    0
   17:00.992   130687     N    0    0    0
   17:01.836   130795     N    0    0    0
   17:02.695   130905     N    0    0    0
   17:03.578   131018     N    0    0    0
   17:04.000   131072     V    0    0    0
   17:04.539   131141     N    0    0    0
   17:05.414   131253     N    0    0    0
   17:06.273   131363     N    0    0    0
   17:07.148   131475     N    0    0    0
   17:07.531   131524     V    0    0    0
   17:07.734   131550     |    0    1    3
   17:08.117   131599     N    0    0    0
   17:08.984   131710     N    0    0    0
   17:09.844   131820     N    0    0    0
   17:10.711   131931     N    0    0    0
   17:11.602   132045     N    0    0    0
   17:12.461   132155     N    0    0    0
   17:13.336   132267     N    0    0    0
   17:14.219   132380     N    0    0    0
   17:15.102   132493     N    0    0    0
   17:15.961   132603     N    0    0    0
   17:16.828   132714     N    0    0    0
   17:17.703   132826     N    0    0    0
   17:18.563   132936     N    0    0    0
   17:19.430   133047     N    0    0    0
   17:19.844   133100     V    0    0    0
   17:20.383   133169     N    0    0    0
   17:21.203   133274     N    0    0    0
   17:22.063   133384     N    0    0    0
   17:22.961   133499     N    0    0    0
   17:23.344   133548     V    0    0    0
   17:23.688   133592     |    0    0  -41
   17:23.906   133620     N    0    0    0
   17:24.742   133727     N    0    0    0
   17:25.633   133841     N    0    0    0
   17:26.531   133956     N    0    0    0
   17:27.414   134069     N    0    0    0
   17:28.297   134182     N    0    0    0
   17:29.188   134296     N    0    0    0
   17:29.563   134344     V    0    0    0
   17:29.766   134370     |    0    1    3
   17:30.141   134418     N    0    0    0
   17:30.898   134515     N    0    0    0
   17:31.789   134629     N    0    0    0
   17:32.664   134741     N    0    0    0
   17:33.547   134854     N    0    0    0
   17:34.406   134964     N    0    0    0
   17:35.281   135076     N    0    0    0
   17:36.164   135189     N    0    0    0
   17:37.031   135300     N    0    0    0
   17:37.898   135411     N    0    0    0
   17:38.773   135523     N    0    0    0
   17:39.195   135577     V    0    0    0
   17:39.719   135644     N    0    0    0
   17:40.555   135751     N    0    0    0
   17:41.430   135863     N    0    0    0
   17:42.313   135976     N    0    0    0
   17:43.180   136087     N    0    0    0
   17:44.078   136202     N    0    0    0
   17:44.984   136318     N    0    0    0
   17:45.867   136431     N    0    0    0
   17:46.242   136479     V    0    0    0
   17:46.828   136554     N    0    0    0
   17:47.688   136664     N    0    0    0
   17:48.531   136772     N    0    0    0
   17:49.406   136884     N    0    0    0
   17:49.852   136941     V    0    0    0
   17:50.188   136984     |    0    0  -41
   17:50.367   137007     N    0    0    0
   17:51.211   137115     N    0    0    0
   17:52.063   137224     N    0    0    0
   17:52.961   137339     N    0    0    0
   17:53.375   137392     V    0    0    0
   17:53.711   137435     |    0    0  -41
   17:53.914   137461     N    0    0    0
   17:54.750   137568     N    0    0    0
   17:55.602   137677     N    0    0    0
   17:56.492   137791     N    0    0    0
   17:57.367   137903     N    0    0    0
   17:58.234   138014     N    0    0    0
   17:59.117   138127     N    0    0    0
   18:00.016   138242     N    0    0    0
   18:00.883   138353     N    0    0    0
   18:01.758   138465     N    0    0    0
   18:02.648   138579     N    0    0    0
   18:03.523   138691     N    0    0    0
   18:04.398   138803     N    0    0    0
   18:04.773   138851     V    0    0    0
   18:05.133   138897     |    0    0  -41
   18:05.344   138924     N    0    0    0
   18:06.180   139031     N    0    0    0
   18:07.031   139140     N    0    0    0
   18:07.898   139251     N    0    0    0
   18:08.789   139365     N    0    0    0
   18:09.664   139477     N    0    0    0
   18:10.555   139591     N    0    0    0
   18:11.453   139706     N    0    0    0
   18:12.344   139820     N    0    0    0
   18:13.203   139930     N    0    0    0
   18:14.078   140042     N    0    0    0
   18:14.953   140154     N    0    0    0
   18:15.828   140266     N    0    0    0
   18:16.695   140377     N    0    0    0
   18:17.586   140491     N    0    0    0
   18:18.477   140605     N    0    0    0
   18:19.336   140715     N    0    0    0
   18:20.211   140827     N    0    0    0
   18:21.094   140940     N    0    0    0
   18:21.969   141052     N    0    0    0
   18:22.836   141163     N    0    0    0
   18:23.711   141275     N    0    0    0
   18:24.594   141388     N    0    0    0
   18:24.969   141436     V    0    0    0
   18:25.320   141481     |    0    0  -41
   18:25.523   141507     N    0    0    0
   18:26.344   141612     N    0    0    0
   18:27.219   141724     N    0    0    0
   18:28.094   141836     N    0    0    0
   18:28.961   141947     N    0    0    0
   18:29.867   142063     N    0    0    0
   18:30.242   142111     V    0    0    0
   18:30.820   142185     N    0    0    0
   18:31.664   142293     N    0    0    0
   18:32.500   142400     N    0    0    0
   18:33.375   142512     N    0    0    0
   18:34.258   142625     N    0    0    0
   18:35.117   142735     N    0    0    0
   18:35.984   142846     N    0    0    0
   18:36.859   142958     N    0    0    0
   18:37.727   143069     N    0    0    0
   18:38.602   143181     N    0    0    0
   18:39.484   143294     N    0    0    0
   18:40.383   143409     N    0    0    0
   18:41.258   143521     N    0    0    0
   18:42.148   143635     N    0    0    0
   18:43.047   143750     N    0    0    0
   18:43.938   143864     N    0    0    0
   18:44.836   143979     N    0    0    0
   18:45.742   144095     N    0    0    0
   18:46.633   144209     N    0    0    0
   18:47.508   144321     N    0    0    0
   18:48.414   144437     N    0    0    0
   18:49.328   144554     N    0    0    0
   18:50.219   144668     N    0    0    0
   18:51.102   144781     N    0    0    0
   18:52.000   144896     N    0    0    0
   18:52.875   145008     N    0    0    0
   18:53.758   145121     N    0    0    0
   18:54.648   145235     N    0    0    0
   18:55.555   145351     N    0    0    0
   18:56.445   145465     N    0    0    0
   18:57.336   145579     N    0    0    0
   18:57.711   145627     V    0    0    0
   18:58.297   145702     N    0    0    0
   18:59.141   145810     N    0    0    0
   19:00.000   145920     N    0    0    0
   19:00.898   146035     N    0    0    0
   19:01.313   146088     V    0    0    0
   19:01.875   146160     N    0    0    0
   19:02.750   146272     N    0    0    0
   19:03.625   146384     N    0    0    0
   19:04.531   146500     N    0    0    0
   19:04.953   146554     V    0    0    0
