      Time   Sample #  Type  Sub Chan  Num	Aux
   10:41.672    82134     N    0    0    0
   10:42.602    82253     N    0    0    0
   10:43.523    82371     N    0    0    0
   10:44.406    82484     N    0    0    0
   10:45.297    82598     N    0    0    0
   10:46.180    82711     N    0    0    0
   10:47.047    82822     N    0    0    0
   10:47.930    82935     N    0    0    0
   10:48.805    83047     N    0    0    0
   10:49.680    83159     N    0    0    0
   10:50.578    83274     N    0    0    0
   10:51.445    83385     N    0    0    0
   10:52.328    83498     N    0    0    0
   10:53.195    83609     N    0    0    0
   10:54.055    83719     N    0    0    0
   10:54.914    83829     N    0    0    0
   10:55.758    83937     N    0    0    0
   10:56.617    84047     N    0    0    0
   10:57.344    84140     N    0    0    0
   10:58.313    84264     N    0    0    0
   10:59.602    84429     N    0    0    0
   11:00.797    84582     N    0    0    0
   11:01.758    84705     N    0    0    0
   11:02.758    84833     N    0    0    0
   11:03.445    84921     S    0    0    0
   11:04.680    85079     N    0    0    0
   11:05.828    85226     N    0    0    0
   11:06.773    85347     N    0    0    0
   11:07.719    85468     N    0    0    0
   11:08.414    85557     S    0    0    0
   11:09.672    85718     N    0    0    0
   11:10.734    85854     N    0    0    0
   11:11.664    85973     N    0    0    0
   11:12.555    86087     N    0    0    0
   11:13.398    86195     N    0    0    0
   11:14.219    86300     N    0    0    0
   11:15.031    86404     N    0    0    0
   11:15.852    86509     N    0    0    0
   11:16.672    86614     N    0    0    0
   11:17.469    86716     N    0    0    0
   11:18.273    86819     N    0    0    0
   11:19.109    86926     N    0    0    0
   11:19.945    87033     N    0    0    0
   11:20.789    87141     N    0    0    0
   11:21.617    87247     N    0    0    0
   11:22.438    87352     N    0    0    0
   11:23.289    87461     N    0    0    0
   11:24.156    87572     N    0    0    0
   11:25.031    87684     N    0    0    0
   11:25.914    87797     N    0    0    0
   11:26.781    87908     N    0    0    0
   11:27.648    88019     N    0    0    0
   11:28.547    88134     N    0    0    0
   11:29.461    88251     N    0    0    0
   11:30.352    88365     N    0    0    0
   11:31.242    88479     N    0    0    0
   11:32.109    88590     N    0    0    0
   11:33.008    88705     N    0    0    0
   11:33.875    88816     N    0    0    0
   11:34.773    88931     N    0    0    0
   11:35.672    89046     N    0    0    0
   11:36.578    89162     N    0    0    0
   11:37.508    89281     N    0    0    0
   11:38.422    89398     N    0    0    0
   11:39.352    89517     N    0    0    0
   11:40.336    89643     N    0    0    0
   11:41.508    89793     N    0    0    0
   11:42.906    89972     N    0    0    0
   11:44.094    90124     N    0    0    0
   11:45.195    90265     N    0    0    0
   11:46.156    90388     N    0    0    0
   11:47.094    90508     N    0    0    0
   11:48.023    90627     N    0    0    0
   11:48.914    90741     N    0    0    0
   11:49.789    90853     N    0    0    0
   11:50.680    90967     N    0    0    0
   11:51.555    91079     N    0    0    0
   11:52.211    91163     S    0    0    0
   11:53.266    91298     N    0    0    0
   11:54.641    91474     N    0    0    0
   11:55.953    91642     N    0    0    0
   11:57.203    91802     N    0    0    0
   11:58.461    91963     N    0    0    0
   11:59.711    92123     N    0    0    0
   12:00.938    92280     N    0    0    0
   12:02.180    92439     N    0    0    0
   12:03.398    92595     N    0    0    0
   12:04.633    92753     N    0    0    0
   12:05.828    92906     N    0    0    0
   12:06.969    93052     N    0    0    0
   12:08.039    93189     N    0    0    0
   12:08.977    93309     N    0    0    0
   12:09.914    93429     N    0    0    0
   12:10.836    93547     N    0    0    0
   12:11.773    93667     N    0    0    0
   12:12.633    93777     N    0    0    0
   12:13.555    93895     N    0    0    0
   12:14.469    94012     N    0    0    0
   12:15.125    94096     S    0    0    0
   12:16.430    94263     N    0    0    0
   12:17.742    94431     N    0    0    0
   12:18.977    94589     N    0    0    0
   12:20.227    94749     N    0    0    0
   12:21.359    94894     N    0    0    0
   12:22.344    95020     N    0    0    0
   12:23.320    95145     N    0    0    0
   12:24.289    95269     N    0    0    0
   12:25.211    95387     N    0    0    0
   12:26.109    95502     N    0    0    0
   12:27.055    95623     N    0    0    0
   12:27.953    95738     N    0    0    0
   12:28.859    95854     N    0    0    0
   12:29.781    95972     N    0    0    0
   12:30.688    96088     N    0    0    0
   12:31.602    96205     N    0    0    0
   12:32.539    96325     N    0    0    0
   12:33.438    96440     N    0    0    0
   12:34.367    96559     N    0    0    0
   12:35.305    96679     N    0    0    0
   12:36.219    96796     N    0    0    0
   12:37.148    96915     N    0    0    0
   12:38.078    97034     N    0    0    0
   12:39.016    97154     N    0    0    0
   12:39.664    97237     S    0    0    0
   12:40.695    97369     N    0    0    0
   12:42.063    97544     N    0    0    0
   12:43.211    97691     N    0    0    0
   12:44.195    97817     N    0    0    0
   12:45.156    97940     N    0    0    0
   12:46.086    98059     N    0    0    0
   12:46.969    98172     N    0    0    0
   12:47.852    98285     N    0    0    0
   12:48.734    98398     N    0    0    0
   12:49.602    98509     N    0    0    0
   12:50.500    98624     N    0    0    0
   12:51.398    98739     N    0    0    0
   12:52.289    98853     N    0    0    0
   12:53.188    98968     N    0    0    0
   12:54.055    99079     N    0    0    0
   12:54.930    99191     N    0    0    0
   12:55.813    99304     N    0    0    0
   12:56.672    99414     N    0    0    0
   12:57.578    99530     N    0    0    0
   12:58.500    99648     N    0    0    0
   12:59.430    99767     N    0    0    0
   13:00.359    99886     N    0    0    0
   13:01.266   100002     N    0    0    0
   13:02.141   100114     N    0    0    0
   13:03.031   100228     N    0    0    0
   13:03.922   100342     N    0    0    0
   13:04.781   100452     N    0    0    0
   13:05.703   100570     N    0    0    0
   13:06.586   100683     N    0    0    0
   13:07.500   100800     N    0    0    0
   13:08.406   100916     N    0    0    0
   13:09.305   101031     N    0    0    0
   13:10.211   101147     N    0    0    0
   13:11.094   101260     N    0    0    0
   13:12.016   101378     N    0    0    0
   13:12.914   101493     N    0    0    0
   13:13.813   101608     N    0    0    0
   13:14.719   101724     N    0    0    0
   13:15.609   101838     N    0    0    0
   13:16.461   101947     N    0    0    0
   13:17.344   102060     N    0    0    0
   13:17.727   102109     |    0   32  114
   13:18.234   102174     N    0    0    0
   13:19.078   102282     N    0    0    0
   13:19.945   102393     N    0    0    0
   13:20.813   102504     N    0    0    0
   13:21.648   102611     N    0    0    0
   13:22.508   102721     N    0    0    0
   13:23.336   102827     N    0    0    0
   13:24.172   102934     N    0    0    0
   13:25.000   103040     N    0    0    0
   13:25.828   103146     N    0    0    0
   13:26.641   103250     N    0    0    0
   13:27.445   103353     N    0    0    0
   13:28.266   103458     N    0    0    0
   13:29.078   103562     N    0    0    0
   13:29.898   103667     N    0    0    0
   13:30.750   103776     N    0    0    0
   13:31.594   103884     N    0    0    0
   13:32.445   103993     N    0    0    0
   13:33.289   104101     N    0    0    0
   13:34.125   104208     N    0    0    0
   13:34.977   104317     N    0    0    0
   13:35.852   104429     N    0    0    0
   13:36.734   104542     N    0    0    0
   13:37.602   104653     N    0    0    0
   13:38.453   104762     N    0    0    0
   13:39.313   104872     N    0    0    0
   13:40.172   104982     N    0    0    0
   13:41.039   105093     N    0    0    0
   13:41.898   105203     N    0    0    0
   13:42.766   105314     N    0    0    0
   13:43.656   105428     N    0    0    0
   13:44.539   105541     N    0    0    0
   13:45.430   105655     N    0    0    0
   13:46.313   105768     N    0    0    0
   13:47.227   105885     N    0    0    0
   13:48.133   106001     N    0    0    0
   13:49.039   106117     N    0    0    0
   13:49.945   106233     N    0    0    0
   13:50.867   106351     N    0    0    0
   13:51.820   106473     N    0    0    0
   13:52.758   106593     N    0    0    0
   13:53.664   106709     N    0    0    0
   13:54.578   106826     N    0    0    0
   13:55.484   106942     N    0    0    0
   13:56.258   107041     S    0    0    0
   13:57.477   107197     N    0    0    0
   13:58.781   107364     N    0    0    0
   13:59.961   107515     N    0    0    0
   14:01.070   107657     N    0    0    0
   14:01.984   107774     N    0    0    0
   14:02.906   107892     N    0    0    0
   14:03.797   108006     N    0    0    0
   14:04.672   108118     N    0    0    0
   14:05.539   108229     N    0    0    0
   14:06.367   108335     N    0    0    0
   14:07.195   108441     N    0    0    0
   14:08.031   108548     N    0    0    0
   14:08.875   108656     N    0    0    0
   14:09.742   108767     N    0    0    0
   14:10.602   108877     N    0    0    0
   14:11.445   108985     N    0    0    0
   14:12.313   109096     N    0    0    0
   14:13.172   109206     N    0    0    0
   14:13.906   109300     S    0    0    0
   14:14.906   109428     N    0    0    0
   14:16.023   109571     N    0    0    0
   14:17.055   109703     N    0    0    0
   14:18.031   109828     N    0    0    0
   14:18.984   109950     N    0    0    0
   14:19.930   110071     N    0    0    0
   14:20.875   110192     N    0    0    0
   14:21.828   110314     N    0    0    0
   14:22.797   110438     N    0    0    0
   14:23.742   110559     N    0    0    0
   14:24.664   110677     N    0    0    0
   14:25.539   110789     N    0    0    0
   14:26.453   110906     N    0    0    0
   14:27.352   111021     N    0    0    0
   14:28.242   111135     N    0    0    0
   14:29.156   111252     N    0    0    0
   14:30.078   111370     N    0    0    0
   14:31.016   111490     N    0    0    0
   14:31.945   111609     N    0    0    0
   14:32.914   111733     N    0    0    0
   14:33.891   111858     N    0    0    0
   14:34.867   111983     N    0    0    0
   14:35.844   112108     N    0    0    0
   14:36.805   112231     N    0    0    0
   14:37.984   112382     N    0    0    0
   14:39.125   112528     N    0    0    0
   14:40.219   112668     N    0    0    0
   14:41.180   112791     N    0    0    0
   14:42.258   112929     N    0    0    0
   14:43.258   113057     N    0    0    0
   14:44.328   113194     N    0    0    0
   14:45.313   113320     N    0    0    0
   14:46.320   113449     N    0    0    0
   14:47.375   113584     N    0    0    0
   14:48.414   113717     N    0    0    0
   14:49.391   113842     N    0    0    0
   14:50.430   113975     N    0    0    0
   14:51.469   114108     N    0    0    0
   14:52.508   114241     N    0    0    0
   14:53.609   114382     N    0    0    0
   14:54.664   114517     N    0    0    0
   14:55.672   114646     N    0    0    0
   14:56.695   114777     N    0    0    0
   14:57.695   114905     N    0    0    0
   14:58.664   115029     N    0    0    0
   14:59.680   115159     N    0    0    0
   15:00.672   115286     N    0    0    0
   15:01.656   115412     N    0    0    0
   15:02.727   115549     N    0    0    0
   15:03.680   115671     N    0    0    0
   15:04.656   115796     N    0    0    0
   15:05.625   115920     N    0    0    0
   15:06.563   116040     N    0    0    0
   15:07.508   116161     N    0    0    0
   15:08.422   116278     N    0    0    0
   15:09.320   116393     N    0    0    0
   15:10.242   116511     N    0    0    0
   15:11.070   116617     N    0    0    0
   15:12.047   116742     N    0    0    0
   15:12.969   116860     N    0    0    0
   15:13.922   116982     N    0    0    0
   15:14.828   117098     N    0    0    0
   15:15.711   117211     N    0    0    0
   15:16.586   117323     N    0    0    0
   15:17.516   117442     N    0    0    0
   15:18.438   117560     N    0    0    0
   15:19.469   117692     N    0    0    0
   15:20.539   117829     N    0    0    0
   15:21.469   117948     N    0    0    0
   15:22.438   118072     N    0    0    0
   15:23.148   118163     S    0    0    0
   15:24.445   118329     N    0    0    0
   15:25.711   118491     N    0    0    0
   15:26.828   118634     N    0    0    0
   15:27.906   118772     N    0    0    0
   15:28.891   118898     N    0    0    0
   15:29.891   119026     N    0    0    0
   15:30.852   119149     N    0    0    0
   15:31.516   119234     S    0    0    0
   15:32.750   119392     N    0    0    0
   15:33.891   119538     N    0    0    0
   15:34.859   119662     N    0    0    0
   15:35.813   119784     N    0    0    0
   15:36.727   119901     N    0    0    0
   15:37.625   120016     N    0    0    0
   15:38.508   120129     N    0    0    0
   15:39.391   120242     N    0    0    0
   15:40.289   120357     N    0    0    0
   15:41.188   120472     N    0    0    0
   15:42.078   120586     N    0    0    0
   15:43.031   120708     N    0    0    0
   15:44.000   120832     N    0    0    0
   15:44.961   120955     N    0    0    0
   15:45.961   121083     N    0    0    0
   15:46.984   121214     N    0    0    0
   15:48.227   121373     N    0    0    0
   15:49.445   121529     N    0    0    0
   15:50.609   121678     N    0    0    0
   15:51.938   121848     N    0    0    0
   15:53.164   122005     N    0    0    0
   15:54.367   122159     N    0    0    0
   15:55.586   122315     N    0    0    0
   15:56.766   122466     N    0    0    0
   15:57.930   122615     N    0    0    0
   15:58.914   122741     N    0    0    0
   15:59.875   122864     N    0    0    0
   16:00.813   122984     N    0    0    0
   16:01.734   123102     N    0    0    0
   16:02.641   123218     N    0    0    0
   16:03.555   123335     N    0    0    0
   16:04.469   123452     N    0    0    0
   16:05.375   123568     N    0    0    0
   16:06.313   123688     N    0    0    0
   16:07.273   123811     N    0    0    0
   16:08.219   123932     N    0    0    0
   16:09.188   124056     N    0    0    0
   16:09.898   124147     S    0    0    0
   16:11.133   124305     N    0    0    0
   16:12.430   124471     N    0    0    0
   16:13.664   124629     N    0    0    0
   16:14.906   124788     N    0    0    0
   16:16.102   124941     N    0    0    0
   16:17.328   125098     N    0    0    0
   16:18.539   125253     N    0    0    0
   16:19.758   125409     N    0    0    0
   16:20.992   125567     N    0    0    0
   16:22.195   125721     N    0    0    0
   16:23.430   125879     N    0    0    0
   16:24.625   126032     N    0    0    0
   16:25.852   126189     N    0    0    0
   16:27.063   126344     N    0    0    0
   16:28.281   126500     N    0    0    0
   16:29.477   126653     N    0    0    0
   16:30.492   126783     N    0    0    0
   16:31.508   126913     N    0    0    0
   16:32.633   127057     N    0    0    0
   16:33.625   127184     N    0    0    0
   16:34.648   127315     N    0    0    0
   16:35.727   127453     N    0    0    0
   16:36.789   127589     N    0    0    0
   16:37.750   127712     N    0    0    0
   16:39.008   127873     N    0    0    0
   16:40.297   128038     N    0    0    0
   16:41.477   128189     N    0    0    0
   16:42.625   128336     N    0    0    0
   16:43.625   128464     N    0    0    0
   16:44.727   128605     N    0    0    0
   16:45.813   128744     N    0    0    0
   16:46.852   128877     N    0    0    0
   16:47.930   129015     N    0    0    0
   16:48.906   129140     N    0    0    0
   16:50.094   129292     N    0    0    0
   16:51.336   129451     N    0    0    0
   16:52.555   129607     N    0    0    0
   16:53.727   129757     N    0    0    0
   16:54.930   129911     N    0    0    0
   16:56.055   130055     N    0    0    0
   16:57.141   130194     N    0    0    0
   16:58.203   130330     N    0    0    0
   16:59.234   130462     N    0    0    0
   17:00.234   130590     N    0    0    0
   17:01.313   130728     N    0    0    0
   17:02.031   130820     S    0    0    0
   17:03.375   130992     N    0    0    0
   17:04.617   131151     N    0    0    0
   17:05.883   131313     N    0    0    0
   17:07.102   131469     N    0    0    0
   17:08.359   131630     N    0    0    0
   17:09.586   131787     N    0    0    0
   17:10.813   131944     N    0    0    0
   17:12.055   132103     N    0    0    0
   17:13.266   132258     N    0    0    0
   17:14.516   132418     N    0    0    0
   17:15.734   132574     N    0    0    0
   17:16.969   132732     N    0    0    0
   17:18.211   132891     N    0    0    0
   17:19.422   133046     N    0    0    0
   17:20.664   133205     N    0    0    0
   17:21.883   133361     N    0    0    0
   17:23.117   133519     N    0    0    0
   17:24.344   133676     N    0    0    0
   17:25.547   133830     N    0    0    0
   17:26.781   133988     N    0    0    0
   17:28.000   134144     N    0    0    0
   17:29.219   134300     N    0    0    0
   17:30.461   134459     N    0    0    0
   17:31.664   134613     N    0    0    0
   17:32.898   134771     N    0    0    0
   17:34.133   134929     N    0    0    0
   17:35.352   135085     N    0    0    0
   17:36.586   135243     N    0    0    0
   17:37.805   135399     N    0    0    0
   17:39.063   135560     N    0    0    0
   17:40.305   135719     N    0    0    0
   17:41.523   135875     N    0    0    0
   17:42.766   136034     N    0    0    0
   17:43.984   136190     N    0    0    0
   17:45.234   136350     N    0    0    0
   17:46.469   136508     N    0    0    0
   17:47.664   136661     N    0    0    0
   17:48.727   136797     N    0    0    0
   17:49.734   136926     N    0    0    0
   17:50.781   137060     N    0    0    0
   17:51.781   137188     N    0    0    0
   17:52.617   137295     S    0    0    0
   17:53.961   137467     N    0    0    0
   17:55.203   137626     N    0    0    0
   17:56.422   137782     N    0    0    0
   17:57.656   137940     N    0    0    0
   17:58.836   138091     N    0    0    0
   17:59.953   138234     N    0    0    0
   18:01.086   138379     N    0    0    0
   18:02.109   138510     N    0    0    0
   18:03.133   138641     N    0    0    0
   18:04.195   138777     N    0    0    0
   18:05.211   138907     N    0    0    0
   18:06.203   139034     N    0    0    0
   18:07.203   139162     N    0    0    0
   18:08.195   139289     N    0    0    0
   18:09.172   139414     N    0    0    0
   18:10.148   139539     N    0    0    0
   18:11.164   139669     N    0    0    0
   18:12.219   139804     N    0    0    0
   18:13.266   139938     N    0    0    0
   18:14.336   140075     N    0    0    0
   18:15.055   140167     S    0    0    0
   18:16.414   140341     N    0    0    0
   18:17.664   140501     N    0    0    0
   18:18.930   140663     N    0    0    0
   18:20.180   140823     N    0    0    0
   18:21.453   140986     N    0    0    0
   18:22.719   141148     N    0    0    0
   18:23.984   141310     N    0    0    0
   18:25.258   141473     N    0    0    0
   18:26.492   141631     N    0    0    0
   18:27.766   141794     N    0    0    0
   18:29.008   141953     N    0    0    0
   18:30.273   142115     N    0    0    0
   18:31.523   142275     N    0    0    0
   18:32.758   142433     N    0    0    0
   18:34.008   142593     N    0    0    0
   18:35.250   142752     N    0    0    0
   18:36.508   142913     N    0    0    0
   18:37.773   143075     N    0    0    0
   18:39.008   143233     N    0    0    0
   18:40.266   143394     N    0    0    0
   18:41.516   143554     N    0    0    0
   18:42.766   143714     N    0    0    0
   18:44.023   143875     N    0    0    0
   18:45.258   144033     N    0    0    0
   18:46.508   144193     N    0    0    0
   18:47.750   144352     N    0    0    0
   18:48.969   144508     N    0    0    0
   18:50.211   144667     N    0    0    0
   18:51.430   144823     N    0    0    0
   18:52.656   144980     N    0    0    0
   18:53.883   145137     N    0    0    0
   18:55.094   145292     N    0    0    0
   18:56.336   145451     N    0    0    0
   18:57.547   145606     N    0    0    0
   18:58.695   145753     N    0    0    0
   18:59.813   145896     N    0    0    0
   19:00.898   146035     N    0    0    0
   19:01.984   146174     N    0    0    0
   19:03.125   146320     N    0    0    0
   19:04.250   146464     N    0    0    0
   19:05.352   146605     N    0    0    0
   19:06.492   146751     N    0    0    0
   19:07.609   146894     N    0    0    0
   19:08.727   147037     N    0    0    0
   19:09.844   147180     N    0    0    0
   19:11.039   147333     N    0    0    0
   19:12.258   147489     N    0    0    0
   19:13.539   147653     N    0    0    0
   19:14.781   147812     N    0    0    0
   19:15.953   147962     N    0    0    0
   19:17.141   148114     N    0    0    0
   19:18.391   148274     N    0    0    0
   19:19.602   148429     N    0    0    0
   19:20.750   148576     N    0    0    0
   19:21.813   148712     N    0    0    0
   19:22.867   148847     N    0    0    0
   19:23.906   148980     N    0    0    0
   19:24.891   149106     N    0    0    0
   19:25.930   149239     N    0    0    0
   19:26.984   149374     N    0    0    0
   19:27.992   149503     N    0    0    0
   19:29.047   149638     N    0    0    0
   19:30.125   149776     N    0    0    0
   19:31.172   149910     N    0    0    0
   19:32.211   150043     N    0    0    0
   19:33.281   150180     N    0    0    0
   19:34.328   150314     N    0    0    0
   19:35.336   150443     N    0    0    0
   19:36.359   150574     N    0    0    0
   19:37.383   150705     N    0    0    0
   19:38.391   150834     N    0    0    0
   19:39.352   150957     N    0    0    0
   19:40.391   151090     N    0    0    0
   19:41.414   151221     N    0    0    0
   19:42.406   151348     N    0    0    0
   19:43.492   151487     N    0    0    0
   19:44.531   151620     N    0    0    0
   19:45.531   151748     N    0    0    0
   19:46.484   151870     N    0    0    0
   19:47.477   151997     N    0    0    0
   19:48.414   152117     N    0    0    0
   19:49.422   152246     N    0    0    0
   19:50.414   152373     N    0    0    0
   19:51.242   152479     S    0    0    0
   19:52.516   152642     N    0    0    0
   19:53.781   152804     N    0    0    0
   19:54.984   152958     N    0    0    0
   19:56.203   153114     N    0    0    0
   19:57.352   153261     N    0    0    0
   19:58.477   153405     N    0    0    0
   19:59.555   153543     N    0    0    0
   20:00.570   153673     N    0    0    0
   20:01.664   153813     N    0    0    0
   20:02.758   153953     N    0    0    0
   20:03.789   154085     N    0    0    0
   20:04.828   154218     N    0    0    0
   20:05.906   154356     N    0    0    0
   20:06.953   154490     N    0    0    0
   20:08.000   154624     N    0    0    0
   20:09.109   154766     N    0    0    0
   20:10.203   154906     N    0    0    0
   20:11.352   155053     N    0    0    0
   20:12.516   155202     N    0    0    0
   20:13.648   155347     N    0    0    0
   20:14.813   155496     N    0    0    0
   20:15.930   155639     N    0    0    0
   20:17.047   155782     N    0    0    0
   20:18.125   155920     N    0    0    0
   20:19.180   156055     N    0    0    0
   20:20.281   156196     N    0    0    0
   20:21.344   156332     N    0    0    0
   20:22.055   156423     S    0    0    0
   20:23.352   156589     N    0    0    0
   20:24.563   156744     N    0    0    0
   20:25.789   156901     N    0    0    0
   20:26.992   157055     N    0    0    0
   20:28.227   157213     N    0    0    0
   20:29.438   157368     N    0    0    0
   20:30.672   157526     N    0    0    0
   20:31.867   157679     N    0    0    0
   20:33.078   157834     N    0    0    0
   20:34.258   157985     N    0    0    0
   20:35.445   158137     N    0    0    0
   20:36.617   158287     N    0    0    0
   20:37.773   158435     N    0    0    0
   20:38.852   158573     N    0    0    0
   20:39.922   158710     N    0    0    0
   20:40.961   158843     N    0    0    0
   20:42.047   158982     N    0    0    0
   20:43.109   159118     N    0    0    0
   20:44.211   159259     N    0    0    0
   20:45.313   159400     N    0    0    0
   20:46.375   159536     N    0    0    0
   20:47.492   159679     N    0    0    0
   20:48.570   159817     N    0    0    0
   20:49.648   159955     N    0    0    0
   20:50.352   160045     S    0    0    0
   20:51.695   160217     N    0    0    0
   20:52.961   160379     N    0    0    0
   20:54.164   160533     N    0    0    0
   20:55.422   160694     N    0    0    0
   20:56.617   160847     N    0    0    0
   20:57.836   161003     N    0    0    0
   20:59.070   161161     N    0    0    0
   21:00.258   161313     N    0    0    0
   21:01.461   161467     N    0    0    0
   21:02.641   161618     N    0    0    0
   21:03.820   161769     N    0    0    0
   21:05.031   161924     N    0    0    0
   21:06.211   162075     N    0    0    0
   21:07.414   162229     N    0    0    0
   21:08.625   162384     N    0    0    0
   21:09.820   162537     N    0    0    0
   21:11.031   162692     N    0    0    0
   21:12.234   162846     N    0    0    0
   21:13.422   162998     N    0    0    0
   21:14.633   163153     N    0    0    0
   21:15.813   163304     N    0    0    0
   21:17.008   163457     N    0    0    0
   21:18.203   163610     N    0    0    0
   21:19.391   163762     N    0    0    0
   21:20.570   163913     N    0    0    0
   21:21.727   164061     N    0    0    0
   21:22.797   164198     N    0    0    0
   21:23.758   164321     N    0    0    0
   21:24.727   164445     N    0    0    0
   21:25.789   164581     N    0    0    0
   21:26.570   164681     S    0    0    0
   21:27.883   164849     N    0    0    0
   21:29.086   165003     N    0    0    0
   21:30.297   165158     N    0    0    0
   21:31.500   165312     N    0    0    0
   21:32.727   165469     N    0    0    0
   21:33.930   165623     N    0    0    0
   21:35.094   165772     N    0    0    0
   21:36.219   165916     N    0    0    0
   21:37.375   166064     N    0    0    0
   21:38.578   166218     N    0    0    0
   21:39.789   166373     N    0    0    0
   21:41.031   166532     N    0    0    0
   21:42.266   166690     N    0    0    0
   21:43.508   166849     N    0    0    0
   21:44.711   167003     N    0    0    0
   21:45.875   167152     N    0    0    0
   21:47.063   167304     N    0    0    0
   21:48.227   167453     N    0    0    0
   21:49.398   167603     N    0    0    0
   21:50.586   167755     N    0    0    0
   21:51.766   167906     N    0    0    0
   21:52.961   168059     N    0    0    0
   21:54.133   168209     N    0    0    0
   21:55.305   168359     N    0    0    0
   21:56.492   168511     N    0    0    0
   21:57.656   168660     N    0    0    0
   21:58.844   168812     N    0    0    0
   22:00.016   168962     N    0    0    0
   22:01.188   169112     N    0    0    0
   22:02.367   169263     N    0    0    0
   22:03.508   169409     N    0    0    0
   22:04.688   169560     N    0    0    0
   22:05.859   169710     N    0    0    0
   22:07.016   169858     N    0    0    0
   22:08.148   170003     N    0    0    0
   22:09.242   170143     N    0    0    0
   22:10.359   170286     N    0    0    0
   22:11.461   170427     N    0    0    0
   22:12.648   170579     N    0    0    0
   22:13.953   170746     N    0    0    0
   22:15.172   170902     N    0    0    0
   22:16.344   171052     N    0    0    0
   22:17.539   171205     N    0    0    0
   22:18.773   171363     N    0    0    0
   22:20.000   171520     N    0    0    0
   22:21.234   171678     N    0    0    0
   22:22.461   171835     N    0    0    0
   22:23.695   171993     N    0    0    0
   22:24.945   172153     N    0    0    0
   22:26.180   172311     N    0    0    0
   22:27.430   172471     N    0    0    0
   22:28.680   172631     N    0    0    0
   22:29.906   172788     N    0    0    0
   22:31.148   172947     N    0    0    0
   22:32.352   173101     N    0    0    0
   22:33.563   173256     N    0    0    0
   22:34.742   173407     N    0    0    0
   22:35.930   173559     N    0    0    0
   22:37.031   173700     N    0    0    0
   22:38.148   173843     N    0    0    0
   22:39.242   173983     N    0    0    0
   22:40.328   174122     N    0    0    0
   22:41.414   174261     N    0    0    0
   22:42.508   174401     N    0    0    0
   22:43.617   174543     N    0    0    0
   22:44.742   174687     N    0    0    0
   22:45.930   174839     N    0    0    0
   22:47.234   175006     N    0    0    0
   22:48.453   175162     N    0    0    0
   22:49.664   175317     N    0    0    0
   22:50.867   175471     N    0    0    0
   22:52.055   175623     N    0    0    0
   22:53.273   175779     N    0    0    0
   22:54.469   175932     N    0    0    0
   22:55.672   176086     N    0    0    0
   22:56.898   176243     N    0    0    0
   22:58.094   176396     N    0    0    0
   22:59.305   176551     N    0    0    0
   23:00.531   176708     N    0    0    0
   23:01.727   176861     N    0    0    0
   23:02.953   177018     N    0    0    0
   23:04.172   177174     N    0    0    0
   23:05.352   177325     N    0    0    0
   23:06.578   177482     N    0    0    0
   23:07.742   177631     N    0    0    0
   23:08.930   177783     N    0    0    0
   23:10.148   177939     N    0    0    0
   23:11.297   178086     N    0    0    0
   23:12.414   178229     N    0    0    0
   23:13.484   178366     N    0    0    0
   23:14.539   178501     N    0    0    0
   23:15.563   178632     N    0    0    0
   23:16.570   178761     N    0    0    0
   23:17.563   178888     N    0    0    0
   23:18.594   179020     N    0    0    0
   23:19.625   179152     N    0    0    0
   23:20.625   179280     N    0    0    0
   23:21.625   179408     N    0    0    0
   23:22.336   179499     S    0    0    0
   23:23.625   179664     N    0    0    0
   23:24.844   179820     N    0    0    0
   23:26.031   179972     N    0    0    0
   23:27.234   180126     N    0    0    0
   23:28.430   180279     N    0    0    0
   23:29.617   180431     N    0    0    0
   23:30.797   180582     N    0    0    0
   23:31.953   180730     N    0    0    0
   23:33.156   180884     N    0    0    0
   23:34.359   181038     N    0    0    0
   23:35.570   181193     N    0    0    0
   23:36.789   181349     N    0    0    0
   23:38.023   181507     N    0    0    0
   23:39.258   181665     N    0    0    0
   23:40.461   181819     N    0    0    0
   23:41.672   181974     N    0    0    0
   23:42.883   182129     N    0    0    0
   23:44.109   182286     N    0    0    0
   23:45.367   182447     N    0    0    0
   23:46.586   182603     N    0    0    0
   23:47.836   182763     N    0    0    0
   23:49.031   182916     N    0    0    0
   23:50.273   183075     N    0    0    0
   23:51.516   183234     N    0    0    0
   23:52.758   183393     N    0    0    0
   23:53.969   183548     N    0    0    0
   23:54.406   183604     |    0   16   55
   23:55.180   183703     N    0    0    0
   23:56.422   183862     N    0    0    0
   23:57.672   184022     N    0    0    0
   23:58.906   184180     N    0    0    0
   24:00.141   184338     N    0    0    0
   24:01.391   184498     N    0    0    0
   24:02.609   184654     N    0    0    0
   24:03.852   184813     N    0    0    0
   24:05.070   184969     N    0    0    0
   24:06.289   185125     N    0    0    0
   24:07.500   185280     N    0    0    0
   24:08.727   185437     N    0    0    0
   24:09.906   185588     N    0    0    0
   24:11.094   185740     N    0    0    0
   24:12.281   185892     N    0    0    0
   24:13.469   186044     N    0    0    0
   24:14.680   186199     N    0    0    0
   24:15.875   186352     N    0    0    0
   24:17.047   186502     N    0    0    0
   24:18.219   186652     N    0    0    0
   24:19.406   186804     N    0    0    0
   24:20.555   186951     N    0    0    0
   24:21.688   187096     N    0    0    0
   24:22.781   187236     N    0    0    0
   24:23.898   187379     N    0    0    0
   24:25.016   187522     N    0    0    0
