'Elapsed time','ECG'
193.644,-0.427
193.648,-0.427
193.652,-0.395
193.656,-0.383
193.66,-0.422
193.664,-0.425
193.668,-0.41
193.672,-0.398
193.676,-0.407
193.68,-0.415
193.684,-0.385
193.688,-0.395
193.692,-0.385
193.696,-0.375
193.7,-0.357
193.704,-0.383
193.708,-0.4
193.712,-0.42
193.716,-0.432
193.72,-0.427
193.724,-0.388
193.728,-0.362
193.732,-0.37
193.736,-0.37
193.74,-0.365
193.744,-0.352
193.748,-0.378
193.752,-0.375
193.756,-0.375
193.76,-0.385
193.764,-0.383
193.768,-0.352
193.772,-0.37
193.776,-0.425
193.78,-0.385
193.784,-0.412
193.788,-0.407
193.792,-0.398
193.796,-0.372
193.8,-0.375
193.804,-0.37
193.808,-0.388
193.812,-0.375
193.816,-0.375
193.82,-0.415
193.824,-0.357
193.828,-0.335
193.832,-0.378
193.836,-0.345
193.84,-0.372
193.844,-0.345
193.848,-0.338
193.852,-0.328
193.856,-0.32
193.86,-0.287
193.864,-0.24
193.868,-0.228
193.872,-0.223
193.876,-0.182
193.88,-0.185
193.884,-0.172
193.888,-0.17
193.892,-0.138
193.896,-0.113
193.9,-0.11
193.904,-0.107
193.908,-0.11
193.912,-0.135
193.916,-0.185
193.92,-0.16
193.924,-0.182
193.928,-0.16
193.932,-0.177
193.936,-0.175
193.94,-0.19
193.944,-0.19
193.948,-0.195
193.952,-0.195
193.956,-0.195
193.96,-0.212
193.964,-0.19
193.968,-0.177
193.972,-0.175
193.976,-0.182
193.98,-0.2
193.984,-0.22
193.988,-0.207
193.992,-0.198
193.996,-0.215
194,-0.172
194.004,-0.19
194.008,-0.212
194.012,-0.225
194.016,-0.223
194.02,-0.2
194.024,-0.182
194.028,-0.212
194.032,-0.19
194.036,-0.198
194.04,-0.223
194.044,-0.225
194.048,-0.275
194.052,-0.245
194.056,-0.27
194.06,-0.212
194.064,-0.273
194.068,-0.233
194.072,-0.26
194.076,-0.287
194.08,-0.25
194.084,-0.282
194.088,-0.285
194.092,-0.263
194.096,-0.27
194.1,-0.275
194.104,-0.323
194.108,-0.29
194.112,-0.3
194.116,-0.36
194.12,-0.325
194.124,-0.307
194.128,-0.29
194.132,-0.297
194.136,-0.29
194.14,-0.3
194.144,-0.285
194.148,-0.325
194.152,-0.37
194.156,-0.345
194.16,-0.307
194.164,-0.287
194.168,-0.312
194.172,-0.32
194.176,-0.315
194.18,-0.357
194.184,-0.357
194.188,-0.357
194.192,-0.325
194.196,-0.315
194.2,-0.323
194.204,-0.335
194.208,-0.35
194.212,-0.372
194.216,-0.362
194.22,-0.333
194.224,-0.34
194.228,-0.345
194.232,-0.335
194.236,-0.328
194.24,-0.315
194.244,-0.323
194.248,-0.312
194.252,-0.328
194.256,-0.347
194.26,-0.36
194.264,-0.29
194.268,-0.338
194.272,-0.333
194.276,-0.345
194.28,-0.378
194.284,-0.36
194.288,-0.333
194.292,-0.357
194.296,-0.315
194.3,-0.312
194.304,-0.297
194.308,-0.372
194.312,-0.357
194.316,-0.375
194.32,-0.35
194.324,-0.35
194.328,-0.34
194.332,-0.307
194.336,-0.3
194.34,-0.345
194.344,-0.333
194.348,-0.335
194.352,-0.315
194.356,-0.307
194.36,-0.307
194.364,-0.325
194.368,-0.32
194.372,-0.278
194.376,-0.282
194.38,-0.3
194.384,-0.29
194.388,-0.27
194.392,-0.233
194.396,-0.225
194.4,-0.235
194.404,-0.225
194.408,-0.233
194.412,-0.235
194.416,-0.177
194.42,-0.188
194.424,-0.175
194.428,-0.128
194.432,-0.133
194.436,-0.147
194.44,-0.138
194.444,-0.152
194.448,-0.185
194.452,-0.185
194.456,-0.207
194.46,-0.207
194.464,-0.207
194.468,-0.212
194.472,-0.25
194.476,-0.212
194.48,-0.26
194.484,-0.26
194.488,-0.263
194.492,-0.245
194.496,-0.215
194.5,-0.22
194.504,-0.195
194.508,-0.215
194.512,-0.215
194.516,-0.235
194.52,-0.195
194.524,-0.182
194.528,-0.15
194.532,-0.09
194.536,-0.062
194.54,-0.02
194.544,0.07
194.548,0.295
194.552,0.608
194.556,1.038
194.56,1.552
194.564,1.99
194.568,2.147
194.572,2.065
194.576,1.735
194.58,1.308
194.584,0.787
194.588,0.398
194.592,0.122
194.596,-0.07
194.6,-0.135
194.604,-0.188
194.608,-0.175
194.612,-0.2
194.616,-0.233
194.62,-0.237
194.624,-0.253
194.628,-0.278
194.632,-0.29
194.636,-0.29
194.64,-0.35
194.644,-0.365
194.648,-0.35
194.652,-0.39
194.656,-0.378
194.66,-0.345
194.664,-0.352
194.668,-0.35
194.672,-0.4
194.676,-0.398
194.68,-0.403
194.684,-0.41
194.688,-0.4
194.692,-0.425
194.696,-0.385
194.7,-0.422
194.704,-0.412
194.708,-0.4
194.712,-0.432
194.716,-0.445
194.72,-0.453
194.724,-0.41
194.728,-0.385
194.732,-0.403
194.736,-0.36
194.74,-0.4
194.744,-0.42
194.748,-0.41
194.752,-0.39
194.756,-0.412
194.76,-0.378
194.764,-0.378
194.768,-0.372
194.772,-0.362
194.776,-0.378
194.78,-0.445
194.784,-0.415
194.788,-0.422
194.792,-0.412
194.796,-0.395
194.8,-0.37
194.804,-0.39
194.808,-0.383
194.812,-0.422
194.816,-0.388
194.82,-0.395
194.824,-0.383
194.828,-0.395
194.832,-0.42
194.836,-0.37
194.84,-0.412
194.844,-0.42
194.848,-0.432
194.852,-0.407
194.856,-0.425
194.86,-0.415
194.864,-0.372
194.868,-0.412
194.872,-0.415
194.876,-0.378
194.88,-0.427
194.884,-0.4
194.888,-0.398
194.892,-0.378
194.896,-0.362
194.9,-0.357
194.904,-0.32
194.908,-0.312
194.912,-0.312
194.916,-0.263
194.92,-0.278
194.924,-0.207
194.928,-0.165
194.932,-0.115
194.936,-0.14
194.94,-0.12
194.944,-0.115
194.948,-0.11
194.952,-0.125
194.956,-0.113
194.96,-0.107
194.964,-0.083
194.968,-0.1
194.972,-0.11
194.976,-0.122
194.98,-0.138
194.984,-0.16
194.988,-0.125
194.992,-0.125
194.996,-0.122
195,-0.11
195.004,-0.11
195.008,-0.14
195.012,-0.14
195.016,-0.138
195.02,-0.152
195.024,-0.158
195.028,-0.1
195.032,-0.125
195.036,-0.133
195.04,-0.135
195.044,-0.147
195.048,-0.163
195.052,-0.16
195.056,-0.15
195.06,-0.185
195.064,-0.125
195.068,-0.135
195.072,-0.177
195.076,-0.175
195.08,-0.16
195.084,-0.19
195.088,-0.185
195.092,-0.145
195.096,-0.182
195.1,-0.185
195.104,-0.182
195.108,-0.207
195.112,-0.233
195.116,-0.223
195.12,-0.223
195.124,-0.228
195.128,-0.223
195.132,-0.19
195.136,-0.2
195.14,-0.228
195.144,-0.228
195.148,-0.263
195.152,-0.225
195.156,-0.275
195.16,-0.24
195.164,-0.225
195.168,-0.225
195.172,-0.24
195.176,-0.27
195.18,-0.24
195.184,-0.273
195.188,-0.263
195.192,-0.228
195.196,-0.237
195.2,-0.245
195.204,-0.25
195.208,-0.27
195.212,-0.273
195.216,-0.27
195.22,-0.25
195.224,-0.29
195.228,-0.297
195.232,-0.263
195.236,-0.258
195.24,-0.275
195.244,-0.287
195.248,-0.3
195.252,-0.312
195.256,-0.287
195.26,-0.275
195.264,-0.233
195.268,-0.258
195.272,-0.245
195.276,-0.263
195.28,-0.285
195.284,-0.287
195.288,-0.282
195.292,-0.275
195.296,-0.285
195.3,-0.245
195.304,-0.265
195.308,-0.263
195.312,-0.27
195.316,-0.3
195.32,-0.287
195.324,-0.263
195.328,-0.26
195.332,-0.237
195.336,-0.237
195.34,-0.253
195.344,-0.273
195.348,-0.263
195.352,-0.278
195.356,-0.24
195.36,-0.245
195.364,-0.188
195.368,-0.24
195.372,-0.263
195.376,-0.237
195.38,-0.25
195.384,-0.25
195.388,-0.198
195.392,-0.182
195.396,-0.177
195.4,-0.138
195.404,-0.145
195.408,-0.115
195.412,-0.165
195.416,-0.122
195.42,-0.15
195.424,-0.077
195.428,-0.065
195.432,-0.07
195.436,-0.087
195.44,-0.07
195.444,-0.113
195.448,-0.152
195.452,-0.12
195.456,-0.147
195.46,-0.138
195.464,-0.147
195.468,-0.172
195.472,-0.152
195.476,-0.177
195.48,-0.195
195.484,-0.223
195.488,-0.185
195.492,-0.175
195.496,-0.14
195.5,-0.145
195.504,-0.113
195.508,-0.138
195.512,-0.135
195.516,-0.122
195.52,-0.122
195.524,-0.095
195.528,-0.048
195.532,-0.037
195.536,0.035
195.54,0.102
195.544,0.285
195.548,0.55
195.552,0.927
195.556,1.415
195.56,1.895
195.564,2.232
195.568,2.297
195.572,2.033
195.576,1.545
195.58,1.022
195.584,0.482
195.588,0.087
195.592,-0.1
195.596,-0.177
195.6,-0.182
195.604,-0.17
195.608,-0.165
195.612,-0.188
195.616,-0.225
195.62,-0.228
195.624,-0.27
195.628,-0.24
195.632,-0.247
195.636,-0.278
195.64,-0.3
195.644,-0.315
195.648,-0.328
195.652,-0.323
195.656,-0.307
195.66,-0.302
195.664,-0.287
195.668,-0.325
195.672,-0.325
195.676,-0.352
195.68,-0.362
195.684,-0.338
195.688,-0.383
195.692,-0.338
195.696,-0.3
195.7,-0.312
195.704,-0.323
195.708,-0.37
195.712,-0.37
195.716,-0.378
195.72,-0.35
195.724,-0.347
195.728,-0.345
195.732,-0.307
195.736,-0.338
195.74,-0.347
195.744,-0.362
195.748,-0.388
195.752,-0.357
195.756,-0.362
195.76,-0.35
195.764,-0.325
195.768,-0.328
195.772,-0.312
195.776,-0.347
195.78,-0.375
195.784,-0.362
195.788,-0.328
195.792,-0.34
195.796,-0.323
195.8,-0.328
195.804,-0.34
195.808,-0.35
195.812,-0.335
195.816,-0.378
195.82,-0.36
195.824,-0.338
195.828,-0.335
195.832,-0.328
195.836,-0.338
195.84,-0.323
195.844,-0.375
195.848,-0.375
195.852,-0.323
195.856,-0.395
195.86,-0.36
195.864,-0.323
195.868,-0.302
195.872,-0.302
195.876,-0.338
195.88,-0.35
195.884,-0.34
195.888,-0.287
195.892,-0.258
195.896,-0.228
195.9,-0.233
195.904,-0.2
195.908,-0.198
195.912,-0.145
195.916,-0.172
195.92,-0.122
195.924,-0.083
195.928,-0.05
195.932,-0.05
195.936,-0.028
195.94,-0.028
195.944,-0.035
195.948,-0.087
195.952,-0.06
195.956,-0.07
195.96,-0.072
195.964,-0.072
195.968,-0.048
195.972,-0.087
195.976,-0.102
195.98,-0.09
195.984,-0.182
195.988,-0.11
195.992,-0.098
195.996,-0.065
196,-0.12
196.004,-0.133
196.008,-0.145
196.012,-0.098
196.016,-0.15
196.02,-0.133
196.024,-0.158
196.028,-0.113
196.032,-0.128
196.036,-0.107
196.04,-0.15
196.044,-0.115
196.048,-0.175
196.052,-0.138
196.056,-0.12
196.06,-0.115
196.064,-0.133
196.068,-0.125
196.072,-0.147
196.076,-0.163
196.08,-0.19
196.084,-0.165
196.088,-0.182
196.092,-0.172
196.096,-0.16
196.1,-0.163
196.104,-0.172
196.108,-0.172
196.112,-0.207
196.116,-0.177
196.12,-0.203
196.124,-0.198
196.128,-0.177
196.132,-0.147
196.136,-0.207
196.14,-0.212
196.144,-0.228
196.148,-0.24
196.152,-0.235
196.156,-0.22
196.16,-0.195
196.164,-0.212
196.168,-0.182
196.172,-0.228
196.176,-0.22
196.18,-0.237
196.184,-0.228
196.188,-0.245
196.192,-0.225
196.196,-0.2
196.2,-0.25
196.204,-0.275
196.208,-0.247
196.212,-0.278
196.216,-0.245
196.22,-0.237
196.224,-0.258
196.228,-0.235
196.232,-0.212
196.236,-0.25
196.24,-0.228
196.244,-0.237
196.248,-0.275
196.252,-0.25
196.256,-0.21
196.26,-0.228
196.264,-0.212
196.268,-0.207
196.272,-0.22
196.276,-0.228
196.28,-0.223
196.284,-0.263
196.288,-0.258
196.292,-0.253
196.296,-0.237
196.3,-0.235
196.304,-0.253
196.308,-0.233
196.312,-0.25
196.316,-0.25
196.32,-0.258
196.324,-0.247
196.328,-0.253
196.332,-0.235
196.336,-0.225
196.34,-0.265
196.344,-0.225
196.348,-0.258
196.352,-0.263
196.356,-0.245
196.36,-0.233
196.364,-0.182
196.368,-0.22
196.372,-0.233
196.376,-0.2
196.38,-0.207
196.384,-0.195
196.388,-0.203
196.392,-0.207
196.396,-0.163
196.4,-0.135
196.404,-0.122
196.408,-0.115
196.412,-0.095
196.416,-0.14
196.42,-0.077
196.424,-0.085
196.428,-0.048
196.432,-0.098
196.436,-0.058
196.44,-0.077
196.444,-0.125
196.448,-0.14
196.452,-0.15
196.456,-0.172
196.46,-0.165
196.464,-0.172
196.468,-0.17
196.472,-0.185
196.476,-0.145
196.48,-0.225
196.484,-0.2
196.488,-0.175
196.492,-0.163
196.496,-0.165
196.5,-0.147
196.504,-0.135
196.508,-0.133
196.512,-0.125
196.516,-0.113
196.52,-0.09
196.524,-0.11
196.528,-0.05
196.532,-0.025
196.536,-0.013
196.54,0.062
196.544,0.203
196.548,0.497
196.552,0.85
196.556,1.3
196.56,1.758
196.564,2.085
196.568,2.175
196.572,1.9
196.576,1.425
196.58,0.835
196.584,0.37
196.588,-0.007
196.592,-0.195
196.596,-0.29
196.6,-0.25
196.604,-0.233
196.608,-0.223
196.612,-0.237
196.616,-0.27
196.62,-0.263
196.624,-0.278
196.628,-0.282
196.632,-0.258
196.636,-0.323
196.64,-0.307
196.644,-0.365
196.648,-0.36
196.652,-0.315
196.656,-0.35
196.66,-0.362
196.664,-0.347
196.668,-0.357
196.672,-0.365
196.676,-0.37
196.68,-0.395
196.684,-0.385
196.688,-0.398
196.692,-0.357
196.696,-0.352
196.7,-0.365
196.704,-0.37
196.708,-0.403
196.712,-0.403
196.716,-0.372
196.72,-0.352
196.724,-0.347
196.728,-0.333
196.732,-0.35
196.736,-0.362
196.74,-0.35
196.744,-0.335
196.748,-0.39
196.752,-0.4
196.756,-0.375
196.76,-0.357
196.764,-0.315
196.768,-0.325
196.772,-0.34
196.776,-0.388
196.78,-0.37
196.784,-0.345
196.788,-0.338
196.792,-0.375
196.796,-0.328
196.8,-0.295
196.804,-0.315
196.808,-0.372
196.812,-0.378
196.816,-0.35
196.82,-0.35
196.824,-0.335
196.828,-0.287
196.832,-0.357
196.836,-0.323
196.84,-0.357
196.844,-0.345
196.848,-0.347
196.852,-0.36
196.856,-0.335
196.86,-0.36
196.864,-0.312
196.868,-0.325
196.872,-0.302
196.876,-0.333
196.88,-0.278
196.884,-0.287
196.888,-0.26
196.892,-0.225
196.896,-0.145
196.9,-0.158
196.904,-0.15
196.908,-0.138
196.912,-0.095
196.916,-0.113
196.92,-0.102
196.924,-0.1
196.928,-0.035
196.932,-0.05
196.936,-0.05
196.94,-0.07
196.944,-0.04
196.948,-0.07
196.952,-0.077
196.956,-0.083
196.96,-0.062
196.964,-0.075
196.968,-0.083
196.972,-0.077
196.976,-0.1
196.98,-0.133
196.984,-0.125
196.988,-0.107
196.992,-0.102
196.996,-0.1
197,-0.098
197.004,-0.102
197.008,-0.113
197.012,-0.138
197.016,-0.133
197.02,-0.188
197.024,-0.113
197.028,-0.128
197.032,-0.113
197.036,-0.145
197.04,-0.135
197.044,-0.177
197.048,-0.19
197.052,-0.14
197.056,-0.128
197.06,-0.16
197.064,-0.16
197.068,-0.152
197.072,-0.145
197.076,-0.19
197.08,-0.21
197.084,-0.198
197.088,-0.177
197.092,-0.198
197.096,-0.21
197.1,-0.203
197.104,-0.177
197.108,-0.215
197.112,-0.21
197.116,-0.212
197.12,-0.207
197.124,-0.21
197.128,-0.2
197.132,-0.203
197.136,-0.228
197.14,-0.223
197.144,-0.24
197.148,-0.25
197.152,-0.228
197.156,-0.24
197.16,-0.247
197.164,-0.24
197.168,-0.223
197.172,-0.233
197.176,-0.282
197.18,-0.275
197.184,-0.287
197.188,-0.26
197.192,-0.245
197.196,-0.233
197.2,-0.24
197.204,-0.25
197.208,-0.273
197.212,-0.263
197.216,-0.3
197.22,-0.29
197.224,-0.265
197.228,-0.245
197.232,-0.233
197.236,-0.263
197.24,-0.253
197.244,-0.265
197.248,-0.247
197.252,-0.295
197.256,-0.302
197.26,-0.285
197.264,-0.24
197.268,-0.24
197.272,-0.285
197.276,-0.295
197.28,-0.273
197.284,-0.297
197.288,-0.297
197.292,-0.295
197.296,-0.245
197.3,-0.247
197.304,-0.265
197.308,-0.278
197.312,-0.275
197.316,-0.273
197.32,-0.29
197.324,-0.25
197.328,-0.26
197.332,-0.235
197.336,-0.302
197.34,-0.27
197.344,-0.27
197.348,-0.287
197.352,-0.287
197.356,-0.263
197.36,-0.258
197.364,-0.273
197.368,-0.263
197.372,-0.26
197.376,-0.295
197.38,-0.263
197.384,-0.27
197.388,-0.24
197.392,-0.212
197.396,-0.235
197.4,-0.207
197.404,-0.247
197.408,-0.25
197.412,-0.212
197.416,-0.24
197.42,-0.237
197.424,-0.198
197.428,-0.175
197.432,-0.16
197.436,-0.122
197.44,-0.128
197.444,-0.163
197.448,-0.14
197.452,-0.12
197.456,-0.11
197.46,-0.107
197.464,-0.098
197.468,-0.122
197.472,-0.085
197.476,-0.163
197.48,-0.115
197.484,-0.158
197.488,-0.145
197.492,-0.16
197.496,-0.122
197.5,-0.172
197.504,-0.2
197.508,-0.2
197.512,-0.22
197.516,-0.19
197.52,-0.207
197.524,-0.22
197.528,-0.172
197.532,-0.175
197.536,-0.158
197.54,-0.16
197.544,-0.165
197.548,-0.175
197.552,-0.158
197.556,-0.12
197.56,-0.102
197.564,-0.075
197.568,-0.04
197.572,0.037
197.576,0.16
197.58,0.383
197.584,0.738
197.588,1.16
197.592,1.585
197.596,1.982
197.6,2.112
197.604,1.933
197.608,1.482
197.612,0.95
197.616,0.425
197.62,0.052
197.624,-0.175
197.628,-0.245
197.632,-0.24
197.636,-0.198
197.64,-0.177
197.644,-0.188
197.648,-0.228
197.652,-0.278
197.656,-0.323
197.66,-0.29
197.664,-0.302
197.668,-0.307
197.672,-0.32
197.676,-0.32
197.68,-0.36
197.684,-0.362
197.688,-0.372
197.692,-0.362
197.696,-0.338
197.7,-0.347
197.704,-0.362
197.708,-0.36
197.712,-0.36
197.716,-0.352
197.72,-0.352
197.724,-0.36
197.728,-0.333
197.732,-0.347
197.736,-0.34
197.74,-0.362
197.744,-0.352
197.748,-0.378
197.752,-0.37
197.756,-0.378
197.76,-0.365
197.764,-0.35
197.768,-0.35
197.772,-0.34
197.776,-0.362
197.78,-0.388
197.784,-0.4
197.788,-0.338
197.792,-0.35
197.796,-0.328
197.8,-0.323
197.804,-0.34
197.808,-0.338
197.812,-0.39
197.816,-0.338
197.82,-0.36
197.824,-0.34
197.828,-0.333
197.832,-0.34
197.836,-0.32
197.84,-0.328
197.844,-0.333
197.848,-0.37
197.852,-0.345
197.856,-0.338
197.86,-0.323
197.864,-0.31
197.868,-0.333
197.872,-0.323
197.876,-0.36
197.88,-0.35
197.884,-0.347
197.888,-0.328
197.892,-0.34
197.896,-0.323
197.9,-0.32
197.904,-0.347
197.908,-0.328
197.912,-0.323
197.916,-0.333
197.92,-0.325
197.924,-0.282
197.928,-0.263
197.932,-0.237
197.936,-0.21
197.94,-0.2
197.944,-0.16
197.948,-0.185
197.952,-0.138
197.956,-0.102
197.96,-0.077
197.964,-0.045
197.968,-0.013
197.972,-0.035
197.976,-0.058
197.98,-0.025
197.984,-0.075
197.988,-0.05
197.992,-0.037
197.996,-0.037
198,-0.058
198.004,-0.048
198.008,-0.085
198.012,-0.098
198.016,-0.1
198.02,-0.1
198.024,-0.065
198.028,-0.06
198.032,-0.075
198.036,-0.1
198.04,-0.072
198.044,-0.077
198.048,-0.075
198.052,-0.115
198.056,-0.077
198.06,-0.062
198.064,-0.058
198.068,-0.083
198.072,-0.062
198.076,-0.085
198.08,-0.098
198.084,-0.087
198.088,-0.098
198.092,-0.077
198.096,-0.072
198.1,-0.085
198.104,-0.072
198.108,-0.12
198.112,-0.115
198.116,-0.09
198.12,-0.122
198.124,-0.107
198.128,-0.107
198.132,-0.098
198.136,-0.11
198.14,-0.14
198.144,-0.122
198.148,-0.165
198.152,-0.15
198.156,-0.185
198.16,-0.147
198.164,-0.135
198.168,-0.15
198.172,-0.16
198.176,-0.14
198.18,-0.17
198.184,-0.188
198.188,-0.177
198.192,-0.198
198.196,-0.16
198.2,-0.163
198.204,-0.19
198.208,-0.19
198.212,-0.22
198.216,-0.212
198.22,-0.198
198.224,-0.198
198.228,-0.198
198.232,-0.2
198.236,-0.21
198.24,-0.215
198.244,-0.19
198.248,-0.233
198.252,-0.212
198.256,-0.24
198.26,-0.188
198.264,-0.19
198.268,-0.198
198.272,-0.182
198.276,-0.223
198.28,-0.237
198.284,-0.175
198.288,-0.212
198.292,-0.212
198.296,-0.223
198.3,-0.212
198.304,-0.2
198.308,-0.188
198.312,-0.212
198.316,-0.233
198.32,-0.21
198.324,-0.225
198.328,-0.215
198.332,-0.212
198.336,-0.195
198.34,-0.22
198.344,-0.22
198.348,-0.207
198.352,-0.233
198.356,-0.19
198.36,-0.22
198.364,-0.163
198.368,-0.203
198.372,-0.163
198.376,-0.228
198.38,-0.22
198.384,-0.22
198.388,-0.19
198.392,-0.188
198.396,-0.17
198.4,-0.152
198.404,-0.188
198.408,-0.2
198.412,-0.21
198.416,-0.175
198.42,-0.147
198.424,-0.138
198.428,-0.16
198.432,-0.122
198.436,-0.115
198.44,-0.133
198.444,-0.098
198.448,-0.135
198.452,-0.083
198.456,-0.052
198.46,-0.058
198.464,0.015
198.468,-0.048
198.472,0.003
198.476,-0.052
198.48,-0.048
198.484,-0.075
198.488,-0.045
198.492,-0.05
198.496,-0.065
198.5,-0.095
198.504,-0.087
198.508,-0.147
198.512,-0.125
198.516,-0.177
198.52,-0.128
198.524,-0.15
198.528,-0.125
198.532,-0.09
198.536,-0.122
198.54,-0.107
198.544,-0.107
198.548,-0.12
198.552,-0.098
198.556,-0.083
198.56,-0.087
198.564,-0.022
198.568,-0.033
198.572,-0.02
198.576,0.007
198.58,0.015
198.584,0.12
198.588,0.273
198.592,0.562
198.596,0.897
198.6,1.37
198.604,1.823
198.608,2.09
198.612,2.06
198.616,1.76
198.62,1.262
198.624,0.738
198.628,0.302
198.632,0.013
198.636,-0.152
198.64,-0.158
198.644,-0.17
198.648,-0.17
198.652,-0.125
198.656,-0.14
198.66,-0.15
198.664,-0.14
198.668,-0.198
198.672,-0.215
198.676,-0.24
198.68,-0.25
198.684,-0.282
198.688,-0.25
198.692,-0.237
198.696,-0.297
198.7,-0.24
198.704,-0.253
198.708,-0.253
198.712,-0.297
198.716,-0.32
198.72,-0.32
198.724,-0.31
198.728,-0.312
198.732,-0.287
198.736,-0.273
198.74,-0.297
198.744,-0.29
198.748,-0.29
198.752,-0.31
198.756,-0.312
198.76,-0.295
198.764,-0.263
198.768,-0.278
198.772,-0.307
198.776,-0.295
198.78,-0.31
198.784,-0.307
198.788,-0.29
198.792,-0.282
198.796,-0.302
198.8,-0.26
198.804,-0.263
198.808,-0.275
198.812,-0.278
198.816,-0.295
198.82,-0.297
198.824,-0.3
198.828,-0.278
198.832,-0.265
198.836,-0.27
198.84,-0.265
198.844,-0.278
198.848,-0.278
198.852,-0.3
198.856,-0.278
198.86,-0.282
198.864,-0.29
198.868,-0.247
198.872,-0.253
198.876,-0.275
198.88,-0.27
198.884,-0.32
198.888,-0.282
198.892,-0.312
198.896,-0.245
198.9,-0.25
198.904,-0.25
198.908,-0.263
198.912,-0.263
198.916,-0.225
198.92,-0.247
198.924,-0.212
198.928,-0.195
198.932,-0.145
198.936,-0.147
198.94,-0.133
198.944,-0.122
198.948,-0.083
198.952,-0.083
198.956,-0.05
198.96,0.01
198.964,0.02
198.968,0.035
198.972,0.035
198.976,0.05
198.98,-0.013
198.984,0.003
198.988,-0.013
198.992,0.037
198.996,-0.007
199,-0.01
199.004,0.003
199.008,-0.022
199.012,-0.045
199.016,-0.06
199.02,-0.05
199.024,-0.048
199.028,-0.045
199.032,0
199.036,-0.013
199.04,-0.062
199.044,-0.035
199.048,-0.06
199.052,-0.072
199.056,-0.075
199.06,-0.025
199.064,-0.022
199.068,-0.037
199.072,-0.058
199.076,-0.052
199.08,-0.062
199.084,-0.087
199.088,-0.033
199.092,-0.07
199.096,-0.062
199.1,-0.058
199.104,-0.06
199.108,-0.075
199.112,-0.102
199.116,-0.087
199.12,-0.095
199.124,-0.083
199.128,-0.085
199.132,-0.075
199.136,-0.085
199.14,-0.11
199.144,-0.14
199.148,-0.122
199.152,-0.11
199.156,-0.128
199.16,-0.077
199.164,-0.107
199.168,-0.1
199.172,-0.107
199.176,-0.115
199.18,-0.17
199.184,-0.152
199.188,-0.172
199.192,-0.11
199.196,-0.107
199.2,-0.133
199.204,-0.128
199.208,-0.11
199.212,-0.16
199.216,-0.145
199.22,-0.14
199.224,-0.135
199.228,-0.138
199.232,-0.122
199.236,-0.133
199.24,-0.158
199.244,-0.16
199.248,-0.19
199.252,-0.165
199.256,-0.17
199.26,-0.177
199.264,-0.138
199.268,-0.145
199.272,-0.15
199.276,-0.16
199.28,-0.2
199.284,-0.19
199.288,-0.17
199.292,-0.158
199.296,-0.158
199.3,-0.177
199.304,-0.17
199.308,-0.188
199.312,-0.195
199.316,-0.177
199.32,-0.177
199.324,-0.207
199.328,-0.14
199.332,-0.133
199.336,-0.147
199.34,-0.172
199.344,-0.165
199.348,-0.185
199.352,-0.17
199.356,-0.182
199.36,-0.177
199.364,-0.125
199.368,-0.152
199.372,-0.163
199.376,-0.158
199.38,-0.177
199.384,-0.175
199.388,-0.15
199.392,-0.165
199.396,-0.135
199.4,-0.145
199.404,-0.125
199.408,-0.122
199.412,-0.14
199.416,-0.125
199.42,-0.098
199.424,-0.087
199.428,-0.077
199.432,-0.035
199.436,-0.02
199.44,-0.035
199.444,-0.022
199.448,-0.052
199.452,-0.015
199.456,0.01
199.46,-0.01
199.464,0.01
199.468,-0.033
199.472,-0.037
199.476,-0.048
199.48,-0.087
199.484,-0.09
199.488,-0.133
199.492,-0.098
199.496,-0.098
199.5,-0.115
199.504,-0.113
199.508,-0.09
199.512,-0.1
199.516,-0.115
199.52,-0.087
199.524,-0.065
199.528,-0.05
199.532,-0.06
199.536,-0.033
199.54,-0.062
199.544,-0.07
199.548,-0.058
199.552,-0.033
199.556,0.013
199.56,0.048
199.564,0.163
199.568,0.225
199.572,0.435
199.576,0.738
199.58,1.107
199.584,1.562
199.588,1.948
199.592,2.208
199.596,2.197
199.6,1.923
199.604,1.41
199.608,0.91
199.612,0.403
199.616,0.072
199.62,-0.12
199.624,-0.163
199.628,-0.14
199.632,-0.125
199.636,-0.12
199.64,-0.135
199.644,-0.185
199.648,-0.207
199.652,-0.237
199.656,-0.228
199.66,-0.212
199.664,-0.2
199.668,-0.245
199.672,-0.245
199.676,-0.258
199.68,-0.287
199.684,-0.295
199.688,-0.282
199.692,-0.287
199.696,-0.25
199.7,-0.27
199.704,-0.263
199.708,-0.285
199.712,-0.273
199.716,-0.32
199.72,-0.312
199.724,-0.263
199.728,-0.263
199.732,-0.273
199.736,-0.273
199.74,-0.297
199.744,-0.325
199.748,-0.323
199.752,-0.3
199.756,-0.287
199.76,-0.278
199.764,-0.27
199.768,-0.287
199.772,-0.312
199.776,-0.32
199.78,-0.3
199.784,-0.315
199.788,-0.265
199.792,-0.27
199.796,-0.287
199.8,-0.282
199.804,-0.258
199.808,-0.258
199.812,-0.278
199.816,-0.278
199.82,-0.258
199.824,-0.285
199.828,-0.253
199.832,-0.245
199.836,-0.275
199.84,-0.278
199.844,-0.263
199.848,-0.297
199.852,-0.263
199.856,-0.27
199.86,-0.24
199.864,-0.282
199.868,-0.24
199.872,-0.273
199.876,-0.225
199.88,-0.245
199.884,-0.245
199.888,-0.273
199.892,-0.263
199.896,-0.19
199.9,-0.195
199.904,-0.195
